,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change.1,surge_targets_met_pct,Cluster
1,-0.0004431559278598,2.3309689920036902e-05,-0.0001840073028228,0.0031958838529302,0.0001345639626805,-0.0334896182183456,Cluster 0
2,-0.0023578621142655,-2.3522460934621847e-06,-0.0008181624688178,-0.0003329881816348,-0.0002334771552137,-0.033444816053505,Cluster 0
3,0.0003491655839227,3.147840659067924e-05,0.0001892820619779,0.0044850943030441,-0.0005019856460551,-0.0334672021418942,Cluster 0
4,0.0004726753071204,1.4989992988434508e-05,0.000120378875259,0.0018609099676145,-0.0007679907750198,-0.167224080267549,Cluster 0
5,0.0060500731431265,2.0078702672510215e-05,0.0021442142723555,0.0030151456685927,-0.0003033591851679,-0.3712453594330052,Cluster 0
6,0.0042857410961065,4.688090581472793e-05,0.0015265522392198,0.0062478699579584,-0.0009037833621294,-0.904522613065337,Cluster 0
7,-0.0027363115750288,-0.0002129662735772,-0.0002137453742057,-0.0204400786702624,-0.002143147921621,1.1004126547455306,Cluster 5
8,0.0006216731134613,-7.453450804995043e-06,0.0001777076237334,-0.0007264357006977,-0.0063579297900662,-0.0686813186813172,Cluster 0
9,-0.0214518235217294,1.5112904780067993e-05,-0.0064995398870331,0.00435946557259,-0.0017954609908249,-0.3457814661134212,Cluster 0
10,-0.0008789719420619,-1.755286263471767e-05,-0.000493149005959,-0.0030283164363658,-0.0018592080160969,-0.2067539627842823,Cluster 0
11,0.0040783607374104,-0.000280771564791,0.0028190905972753,-0.0098364665055561,-0.0002050644816892,-0.5561348627042063,Cluster 0
12,-0.012130057740901,6.656627021150996e-05,-0.0046068113670381,0.0076191121777546,-0.0018328087038829,-0.0692520775623253,Cluster 0
13,0.2281147652461517,0.0020589219454716,0.0680681839308947,0.361857403015932,-0.0017246290960678,-0.2763385146804777,Cluster 0
14,0.0245741005287931,-1.4143169803748634e-05,0.0097795976038415,0.0039797285310509,-0.0024058987355835,-1.098523858565054,Cluster 0
15,-0.0122034090231961,1.5206289264435568e-05,-0.0020344148749307,0.00585308510805,-0.0026076381894654,-0.5224660397074264,Cluster 0
16,0.0371769279232083,1.6139597296405128e-06,0.0128049609510996,-1.998222184129705e-05,-0.0007978160541586,-0.1738525730180831,Cluster 0
17,0.0047230747702076,2.7861417094543484e-05,0.0021483315795105,0.0042804324658645,-0.0005879721929594,-0.0690846286701194,Cluster 0
18,0.0015555468891044,-2.5419250652358727e-05,0.0017684561025907,-0.0017675569021268,-0.0069165488777079,-0.345901072293329,Cluster 0
19,0.0020727398037592,-1.7504195246154097e-05,0.0012414407121694,0.0015830919683552,-0.5305858226136484,0.8441786844882236,Cluster 5
20,0.5270741696801564,0.0009449752795505,0.134410205815306,0.1896565043799383,-0.0015690622852709,0.034831069313821,Cluster 0
21,-0.0005019721941182,-1.5419575024600007e-05,-0.0001557984900516,-0.0025950327804227,-0.0012201927402049,-0.2439874520738943,Cluster 0
22,0.0061340854481053,6.343330336111563e-06,0.002305403112681,0.0010953186841209,-0.002267348922897,-0.1394700139469984,Cluster 0
23,0.0021048563796204,-1.9849612149736014e-05,0.0009266017709588,-0.0033253837547652,0.0001744347514532,-0.3138075313807527,Cluster 0
24,0.002057443864547,1.508458361776377e-05,0.0006177394180857,0.0025455406225891,-3.4733979207501875e-05,-0.0696864111498243,Cluster 0
25,0.0097315977648086,5.470350066838492e-05,0.0035295906365488,0.0091673304523043,0.000484992283672,-0.6230529595015567,Cluster 0
26,-0.0047466030666916,-4.273072086791174e-05,-0.001060951970493,-0.0066481639761445,-0.0028414848135165,-0.277296360485275,Cluster 0
27,-0.0154743310000421,-8.167337433206967e-05,-0.0046996294788358,-0.0102372668708609,0.0001392876566818,-0.3140265177948355,Cluster 0
28,-0.0055888577484735,1.642854376759928e-06,-0.0024616644171305,-0.000768060060133,3.519275009921108e-05,-0.3823427181091395,Cluster 0
29,0.0059104965899698,0.0001224931138414,0.0013672486513867,0.0061131003326828,-0.0038171798202418,-0.8253094910591419,Cluster 0
30,0.0024763694633525,2.676255452693788e-05,0.0009040267517019,0.0032198097976732,-2.9776687372395914e-05,-0.4478126076472702,Cluster 0
31,0.0036144987454922,-2.162609814759797e-05,0.0014438505014715,-0.0026534640036409,0.0001731079169776,-0.137646249139708,Cluster 0
32,-0.0002112463385152,-1.5803077470288862e-05,-4.566186087029411e-05,-0.0017962289351497,-0.0024291285081806,-1.5047879616962987,Cluster 11
33,-0.0060961522364606,0.0001003420614018,-0.005398684302335,0.0093771986488997,-0.0031814127548398,-0.1029866117404654,Cluster 0
34,0.0064981030735398,2.015029751611941e-05,0.003707840138952,0.0041956730499814,-6.838608899367715e-05,-0.103128222756965,Cluster 0
35,0.0022469436693919,0.0001186450885271,0.0006919231587021,0.0154455372256068,-0.0051093170706428,-0.9527050017012628,Cluster 0
36,-0.0543111126829267,8.321663612531616e-05,-0.0209306479443626,0.01216639672055,-0.0049633846146084,-3.569068076668876,Cluster 1
37,-0.0123624394306955,-3.0499182729570865e-05,-0.003555407567511,-0.0029765920787918,-0.0025615906398203,-0.7651363938789103,Cluster 0
38,0.0066067401117888,0.0001290617711706,0.0020642765449507,0.017439475476642,-0.0018849557021541,0.1688618709895329,Cluster 0
39,0.0063243120312976,8.061617868238002e-05,0.0021900776800722,0.0116814684935417,-0.0059120266023193,-0.3380662609871462,Cluster 0
40,0.0006949960058644,0.0001777170500876,0.000586321616921,-0.0066767092030602,-0.0003429472926328,0.7547169811320839,Cluster 0
41,0.0045982900184589,-4.03421466133036e-06,0.0014932007853336,-0.0005581011162152,-0.0005824851766966,-0.1028453890983926,Cluster 0
42,-0.007581314268653,4.997242043058847e-06,-0.0025207079077737,0.0005632010956506,0.0005140624922078,0.0,Cluster 0
43,0.0019274345170168,2.7615736009733997e-05,0.0006565516950103,0.0038108430788799,-0.0001369504269768,-0.2400548696845003,Cluster 0
44,-0.0024422945134715,4.274537994253258e-05,-0.0008057317502854,0.0059929336631401,1.4106128529700614e-07,-0.1371742112482824,Cluster 0
45,0.0001617746452791,-6.069749413528669e-06,5.9451924990794325e-05,-0.0008872871487298,-0.000788681176002,-0.0685871056241412,Cluster 0
46,-0.0260633754239227,-1.6885224014440148e-05,-0.0076179653747771,-0.0014665204255592,-0.0025018555298102,-0.720411663807881,Cluster 0
47,-0.0036963262658363,-1.0423283902660785e-07,-0.0009688946950542,0.0002168657673038,0.000273398797069,-0.955305356533598,Cluster 0
48,-0.0108967043086224,-2.564580142039308e-05,-0.00351080229137,-0.0033839087246501,-0.0022218866586602,-0.4103967168262566,Cluster 0
49,-0.0096036439604544,5.9077650151451166e-05,-0.0026541333363258,0.0088964945835536,-0.0007525688679141,-0.2746309646412574,Cluster 0
50,-0.0035860222587634,8.143188493514586e-06,-0.0009560676197135,0.0014940918398587,-0.001908531416866,-0.751622822002046,Cluster 0
51,-0.0147488739866964,1.5902380822829798e-05,-0.0038378142439521,0.002643734330433,-0.0005419526111465,-1.841118308898736,Cluster 11
52,0.0244267973914018,-9.236498714859652e-05,0.0082779290950638,-0.0123467422688962,-0.0009825206620002,0.1020755358965673,Cluster 0
53,-0.0020676871081256,-0.0001375961994423,-0.000842169526424,-0.0148113475015971,-0.0002702542175142,-0.6103763987792462,Cluster 0
54,-0.0020296783848543,-1.1486186574649617e-05,-0.0006113634175383,-0.0014599500890282,-0.0007905552461045,-0.1694915254237312,Cluster 0
55,0.0007483069392555,-0.0001486250606301,0.0009604411658119,-0.0141351916696736,-0.0013840041255118,-0.4059539918809116,Cluster 0
56,-0.0139549879513536,2.454050200140223e-05,-0.0040204157198625,0.0047300229336195,0.0004891117501606,0.24356297842728,Cluster 0
57,-0.1049785970492948,2.6741710904332194e-05,-0.0324794709946847,0.0071057120097497,-0.0023285647086927,-0.56497175141243,Cluster 0
58,0.0007395345956249,-8.900132146316686e-05,0.0005791915236099,-0.0092078311177503,0.0002483400925931,-0.3546099290780066,Cluster 0
59,-0.0042047303598861,7.714841844430609e-05,-0.0014073960453783,0.0107525986428331,-0.0001769786156584,-0.1769911504424804,Cluster 0
60,0.0029350254073012,5.7070270774950416e-05,0.0008579898840521,0.0075249085830186,-0.0004599265703405,-0.0707714083510372,Cluster 0
61,-0.0004293407607406,2.1036342804592323e-05,-0.0001516777150896,0.0029067584758049,-0.0003171705896517,-0.2474372569812664,Cluster 0
62,-0.0033253933770261,4.468488037634444e-05,-0.0010831008901089,0.005978249817254,-0.0010210648693056,-0.3877335213253416,Cluster 0
63,0.0006312318303887,3.764937315731132e-05,0.0002031773557702,0.0051539225196231,-0.0003873483638638,0.0352733686066949,Cluster 0
64,-0.0151659850295302,1.3993310301607664e-06,-0.0043955481962186,0.0010776133292615,-0.0015152017639018,-0.1060070671378132,Cluster 0
65,0.01455815690123,9.68345718137531e-05,0.0042615833326353,0.012768934620841,-0.0017991287597755,-0.1410934744268172,Cluster 0
66,-0.0010497763965101,2.1432814536481715e-06,-0.000127995982329,0.0006940052323158,0.0001065958213697,-0.1771793054571125,Cluster 0
67,-0.0009029181739137,-4.620692309309504e-05,-0.0001981457473992,-0.0062506225807122,-0.0015708395033777,-1.4685314685314743,Cluster 11
68,-0.007031015807941,-7.534412744947261e-05,-0.002009161392775,-0.0099271911907783,-0.0006133160295479,-1.8893850910340115,Cluster 11
69,0.0111062393219696,3.987362106783188e-05,0.0038328235554587,0.0085982018907349,-0.006074827375109,0.0692041522491457,Cluster 0
70,-0.046929471498917,-3.4455737036864775e-05,-0.0129720906622343,0.0002530792719184,-0.0016135332790944,-1.0068320747932311,Cluster 0
71,-0.0027629455007188,-1.81856210703657e-05,-0.0004903327595348,-0.0012991970702329,-0.0053225069344669,-0.5738880918220952,Cluster 0
72,-0.0142767811739779,3.271559012585357e-07,-0.0038583619534932,0.0015813912308579,-0.2906731979438836,0.3620564808109988,Cluster 0
73,0.0066048975699579,6.149965349022679e-05,0.0011475977608377,0.0079601885841873,0.0004702020124812,0.2532561505065133,Cluster 0
74,0.001448105685166,-2.08361086143638e-05,0.0004506742205723,-0.0028585037225747,-0.0005416858660028,-0.1444564824846612,Cluster 0
75,-0.000562586158304,2.2604957226279865e-05,-0.000171319437041,0.0031573496223877,2.466164430892093e-07,-0.3243243243243238,Cluster 0
76,-0.0111201406110474,-5.366268104434191e-06,-0.0040290121330015,-0.000803831348106,-0.0017634704891707,-0.1440403312927589,Cluster 0
77,-0.010509921760011,3.451284448785508e-05,-0.0038151471153383,0.0063193958717857,-0.0007516193396812,0.1081860800577033,Cluster 0
78,-0.0139592746262989,-7.966530349823309e-05,-0.0048820282363167,-0.0100446760535561,-0.0002820962298145,-0.2876663070837766,Cluster 0
79,0.0103237359668648,-6.577895778081544e-05,0.0021664370309237,-0.0114879537843053,-0.0019322393209251,0.1793400286944071,Cluster 0
80,0.2452177594623821,0.0015722900498,0.0723297604886359,0.2570155052686764,-0.0022218275819573,0.0359324469996462,Cluster 0
81,-0.0122330080332203,-3.304852224195187e-05,-0.0040657484849564,-0.004515290360133,-0.0011487162117153,-0.0718390804597685,Cluster 0
82,-0.0011651029601539,6.661177646560823e-05,-0.0001958387240243,0.0079908492057334,-0.0014358262733603,0.0,Cluster 0
83,0.0057426669590936,2.742439513947481e-05,0.0022041947216191,0.004025311491995,-0.0028822242909692,-0.9642857142857127,Cluster 0
84,-0.0124013515168446,5.936240094794876e-05,-0.0043718805302237,0.0075564108473709,-0.0016401196838778,-0.1426533523537773,Cluster 0
85,0.006023287393992,-4.519772687039403e-05,0.0016967511450773,-0.0073482378976519,3.736524350045345e-05,0.0,Cluster 0
86,-0.0052009999096378,2.160675191409389e-05,-0.0013691695282767,0.0037913941099299,-0.0020535609710877,-0.2520705797623345,Cluster 0
87,-0.004004120454324,4.076051417500892e-05,-0.0012686092924344,0.0062766009828354,-0.0035674244612491,-0.1440403312927589,Cluster 0
88,0.0271295970431848,0.0001350911300654,0.0094276029242463,0.0206872086693856,-0.0004668725942068,-0.4679625629949696,Cluster 0
89,-0.0600961942904449,-1.810253886125324e-05,-0.021067921001828,-0.0009458145575466,-0.0009737343457403,-0.0726480203414441,Cluster 0
90,0.0100137355191269,-2.997511700775224e-05,0.0009205044490792,-0.0064888939867183,-0.002807146798696,0.2155172413793057,Cluster 0
91,-0.0019887836992616,-3.770000940728213e-05,0.000275876230394,-0.004489901150863,-0.0033766050239799,-0.2521613832853036,Cluster 0
92,-6.282707464133619e-05,2.567410646059365e-05,0.0006288791250246,0.004653487218178,-0.0039975130117171,-1.4611546685673562,Cluster 11
93,-0.0094404597977236,2.776881481980631e-05,-0.0038845003695573,0.0038920599696516,-0.0012242262273655,1.0439164866810624,Cluster 5
94,-0.0025020983734935,2.844538074087133e-05,-0.0007575327234609,0.0040418892259079,-0.0012633430476925,-0.1083423618634927,Cluster 0
95,-0.0019217655053772,2.4063079822056466e-06,-0.0005391288581078,0.0003207026217046,0.0002185160114645,0.0361925443358724,Cluster 0
96,-0.0111044147612073,-3.263276266440851e-05,-0.0031334331560705,-0.0045869308447576,-0.0019907474395354,-0.2534395365677055,Cluster 0
97,0.0006258568524033,1.3645449018495626e-05,0.0001670682390477,0.001981348928064,-0.0042305957665059,-0.2531645569620264,Cluster 0
98,-0.0024345853586206,4.761160875466075e-05,-0.0004258206001837,0.0073682286272225,-0.0027882394289591,-0.0363108206245388,Cluster 0
99,-0.0487639285236035,1.9545269531073828e-05,-0.0160007817674181,0.0018720354487802,-0.0024309438980302,0.2178649237472849,Cluster 0
100,-0.0043995599821726,2.519290450697653e-06,-0.0015770529324072,-0.0001617076109401,-0.0029039047078882,0.036363636363642,Cluster 0
101,0.0075654956310957,-5.337215462286604e-05,0.0020423152237778,-0.0086092115063655,-0.0045322065874953,-0.1088139281828115,Cluster 0
102,-0.0062673963834608,6.533306041878184e-05,-0.0020449105833864,0.0092863877744813,-0.0007565305510687,-0.3616636528028856,Cluster 0
103,0.5763162080740405,0.0005996564671788,0.1686842537014252,0.0985884198051887,-0.0014207509232518,0.0,Cluster 0
104,0.0120851379659645,-2.342744941041808e-06,0.0041642394922152,-0.0001422506313111,-0.0106240061092593,-0.3271537622682655,Cluster 0
105,0.1393249756813526,7.36891826602637e-06,0.0536716365122753,0.0037900494290585,-3.625401873529333e-05,-0.6243114212265946,Cluster 0
106,-0.0022491970173184,4.194386995037824e-05,-0.0012670967636139,0.0062827828914469,-0.0037090017845494,-1.089324618736386,Cluster 0
107,-0.0182460584144652,-2.4736109578316068e-05,-0.0053933196375922,-0.0026520590703913,-0.0001099966969619,0.036791758646069,Cluster 0
108,-0.0035172285562119,0.0003190533328103,-0.0005690246487064,0.0252061992053553,9.165797217203232e-05,-0.2935779816513699,Cluster 0
109,-0.0018351470272421,-3.0229247944602022e-05,-9.000484826326982e-05,-0.0037857038010976,3.800957056065979e-05,-0.581606688476918,Cluster 0
110,-0.0373674021594808,-0.000124579171797,-0.0137602490462397,-0.0181082991257747,-0.0102130631112169,-1.9552079630287973,Cluster 11
111,-0.0357789140461429,-9.12364572690505e-05,-0.0077135454261023,-0.0080893321640213,-0.0054547979253838,-0.6921675774134708,Cluster 0
112,0.0014433329500587,-7.82354528479079e-05,0.0018420495585789,-0.0099998700982492,-0.0066689396782864,-0.0733406674000717,Cluster 0
113,0.0144021053010767,8.142226498608629e-05,0.0077282896825234,0.0157460537719285,-0.4284752329017722,-0.7636502481863414,Cluster 0
114,-0.0024312577934525,-1.212356443380802e-05,-0.0021128442146131,-0.001555215869669,-0.0018580287073957,-0.2652519893899215,Cluster 0
115,-0.0024417296753389,7.116674386464794e-06,-0.0008668870783941,0.0010150704537534,0.000456446901219,0.0380228136882053,Cluster 0
116,4.5824235202163166e-05,-1.674627929915129e-05,2.247600193250321e-05,-0.0027140152187663,-0.0006437959897497,-0.2651515151515162,Cluster 0
117,-0.0018238781020003,-9.812614128468232e-06,-0.0004945091556812,-0.0014380332734518,-0.0005691012221666,0.0380083618396106,Cluster 0
118,-0.0024260244550836,1.264064535355658e-05,-0.0005924859295952,0.002098921811322,-0.0003373777015962,-0.3785011355034118,Cluster 0
119,0.0054836141243792,-6.802125721239172e-06,0.0026087144799304,0.000218444014012,-0.0001128225033558,-0.5283018867924549,Cluster 0
120,-0.0025933849884831,-2.694574033168529e-05,-0.000772259935621,-0.0040391644555153,-0.0013159029523506,-0.6759294029290264,Cluster 0
121,0.0057213579193478,1.7898709332664353e-05,0.0021528167232731,0.00318765646155,-0.0020998495286534,-0.1527300496372764,Cluster 0
122,-0.0033424523349367,1.1426076662601758e-05,-0.001257563100406,0.001883274058396,0.0004948033280198,-0.418410041841002,Cluster 0
