,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change.1,surge_targets_met_pct,Cluster
1,-0.0023578621142655,-2.3522460934621847e-06,-0.0008181624688178,-0.0003329881816348,0.0001345639626805,-0.0334896182183456,Cluster 0
2,0.0047495706585973,-3.556111627034397e-05,0.0015732626498421,-0.0048352947457219,-0.0002334771552137,-0.033444816053505,Cluster 0
3,-0.0009866173542817,2.160431632258764e-06,-0.0003980081357862,6.16873733703116e-05,-0.0005019856460551,-0.0334672021418942,Cluster 0
4,0.0015305183724523,9.736242509550408e-06,0.0003343740339332,0.0010941289927393,-0.0007679907750198,-0.167224080267549,Cluster 0
5,-0.0017047815413311,-2.768352402093832e-05,-0.0006250642803218,-0.0040448136101856,-0.0003033591851679,-0.3712453594330052,Cluster 0
6,0.0043195583638802,1.0136691908302352e-05,0.0010946292001834,-0.0005488895629637,-0.0009037833621294,-0.904522613065337,Cluster 0
7,0.0113016820828675,0.0001760849888092,0.0030046336596236,0.0216245153173231,-0.002143147921621,1.1004126547455306,Cluster 22
8,0.0061529097183907,4.541517918843496e-06,0.0024630499668085,0.0019047740025976,-0.0063579297900662,-0.0686813186813172,Cluster 0
9,-0.0008789719420619,-1.755286263471767e-05,-0.000493149005959,-0.0030283164363658,-0.0017954609908249,-0.3457814661134212,Cluster 0
10,-0.0108187152999086,-1.908181967147371e-05,-0.0035696947213416,-0.0015050246372885,-0.0018592080160969,-0.2067539627842823,Cluster 0
11,-0.012130057740901,6.656627021150996e-05,-0.0046068113670381,0.0076191121777546,-0.0002050644816892,-0.5561348627042063,Cluster 0
12,0.2281147652461517,0.0020589219454716,0.0680681839308947,0.361857403015932,-0.0018328087038829,-0.0692520775623253,Cluster 0
13,0.0245741005287931,-1.4143169803748634e-05,0.0097795976038415,0.0039797285310509,-0.0017246290960678,-0.2763385146804777,Cluster 0
14,0.0001853642464593,0.0002313367086883,0.0010847522497023,0.0331736436927745,-0.0024058987355835,-1.098523858565054,Cluster 0
15,0.0371769279232083,1.6139597296405128e-06,0.0128049609510996,-1.998222184129705e-05,-0.0026076381894654,-0.5224660397074264,Cluster 0
16,0.0030495826315382,5.827073727049381e-05,-0.0020847622927393,0.0010185605396051,-0.0007978160541586,-0.1738525730180831,Cluster 0
17,0.0009408611017087,2.8898806986532577e-05,0.0006466893453487,0.0041339927342907,-0.0005879721929594,-0.0690846286701194,Cluster 0
18,-0.0077048471498613,-2.93239231340392e-05,-0.00306326014341,-0.0042616706476399,-0.0069165488777079,-0.345901072293329,Cluster 0
19,0.5270741696801564,0.0009449752795505,0.134410205815306,0.1896565043799383,-0.5305858226136484,0.8441786844882236,Cluster 22
20,0.0008042519659907,2.438495116607875e-05,0.0003144550020734,0.0041529535846551,-0.0015690622852709,0.034831069313821,Cluster 0
21,-0.0033480979047548,2.15728985171193e-05,-0.0012517437403781,0.0036600765698631,-0.0012201927402049,-0.2439874520738943,Cluster 0
22,-0.0067378339181574,1.4214164578030264e-05,-0.0025352327944463,0.0024201296083867,-0.002267348922897,-0.1394700139469984,Cluster 0
23,0.002057443864547,1.508458361776377e-05,0.0006177394180857,0.0025455406225891,0.0001744347514532,-0.3138075313807527,Cluster 0
24,0.0097315977648086,5.470350066838492e-05,0.0035295906365488,0.0091673304523043,-3.4733979207501875e-05,-0.0696864111498243,Cluster 0
25,0.076230590887792,7.703566095917935e-06,0.0273231052243381,0.0012729799653889,0.000484992283672,-0.6230529595015567,Cluster 0
26,6.889122125253166e-05,4.668672714558397e-05,-0.0002812707317148,0.0058355341435802,-0.0028414848135165,-0.277296360485275,Cluster 0
27,-0.0055888577484735,1.642854376759928e-06,-0.0024616644171305,-0.000768060060133,0.0001392876566818,-0.3140265177948355,Cluster 0
28,0.0059104965899698,0.0001224931138414,0.0013672486513867,0.0061131003326828,3.519275009921108e-05,-0.3823427181091395,Cluster 0
29,0.0020039155136786,-2.878591516231044e-05,0.0010697909961052,-0.0021585483711856,-0.0038171798202418,-0.8253094910591419,Cluster 0
30,0.0010752153709501,1.543842201323642e-05,-7.05537715226523e-05,0.000161246089926,-2.9776687372395914e-05,-0.4478126076472702,Cluster 0
31,0.0032769477566225,4.451257446391743e-05,0.0010147977307235,0.0050411398910303,0.0001731079169776,-0.137646249139708,Cluster 0
32,0.0016158610677514,-3.808466119226139e-05,0.000928110693215,-0.0044587242411251,-0.0024291285081806,-1.5047879616962987,Cluster 41
33,-0.002303008195309,-6.616081308008503e-05,-0.001398276414365,-0.0107193427424394,-0.0031814127548398,-0.1029866117404654,Cluster 0
34,0.0022469436693919,0.0001186450885271,0.0006919231587021,0.0154455372256068,-6.838608899367715e-05,-0.103128222756965,Cluster 0
35,-0.0543111126829267,8.321663612531616e-05,-0.0209306479443626,0.01216639672055,-0.0051093170706428,-0.9527050017012628,Cluster 0
36,0.0153464309223165,0.0002909347943742,0.0052506521299724,0.0392974381504185,-0.0049633846146084,-3.569068076668876,Cluster 1
37,-0.0119198680359007,1.865605772777279e-05,-0.0039935347446113,0.0052051210475694,-0.0025615906398203,-0.7651363938789103,Cluster 0
38,0.0035971769615397,8.714348989968812e-06,0.0006394483155423,0.0002257021104312,-0.0018849557021541,0.1688618709895329,Cluster 0
39,-0.0129009459424667,-7.983171531256161e-05,-0.0046612478102717,-0.0081506741854266,-0.0059120266023193,-0.3380662609871462,Cluster 0
40,0.0106049227220037,5.927513054171385e-06,0.0035429582082873,0.0007978015960008,-0.0003429472926328,0.7547169811320839,Cluster 22
41,-0.007581314268653,4.997242043058847e-06,-0.0025207079077737,0.0005632010956506,-0.0005824851766966,-0.1028453890983926,Cluster 0
42,-0.0051801274936209,1.7769340663997824e-05,-0.0017487361801743,0.0023486119392905,0.0005140624922078,0.0,Cluster 0
43,-0.0024422945134715,4.274537994253258e-05,-0.0008057317502854,0.0059929336631401,-0.0001369504269768,-0.2400548696845003,Cluster 0
44,0.0118159111552262,4.313295909641468e-05,0.003747957212332,0.0058128318032808,1.4106128529700614e-07,-0.1371742112482824,Cluster 0
45,0.0001495195294825,-2.418772563472782e-05,3.781836294702856e-05,-0.0033121284961648,-0.000788681176002,-0.0685871056241412,Cluster 0
46,-0.0048899297025046,5.07706956751619e-05,-0.0016527119075536,0.0067420977556513,-0.0025018555298102,-0.720411663807881,Cluster 0
47,0.0109581130705289,7.599713791450746e-05,0.0034131408913593,0.0105451864630816,0.000273398797069,-0.955305356533598,Cluster 0
48,-0.0096036439604544,5.9077650151451166e-05,-0.0026541333363258,0.0088964945835536,-0.0022218866586602,-0.4103967168262566,Cluster 0
49,-0.0035860222587634,8.143188493514586e-06,-0.0009560676197135,0.0014940918398587,-0.0007525688679141,-0.2746309646412574,Cluster 0
50,0.1143748443712133,0.0011543724778171,0.0353765194485573,0.1816894676719527,-0.001908531416866,-0.751622822002046,Cluster 0
51,0.0244267973914018,-9.236498714859652e-05,0.0082779290950638,-0.0123467422688962,-0.0005419526111465,-1.841118308898736,Cluster 41
52,-0.0020676871081256,-0.0001375961994423,-0.000842169526424,-0.0148113475015971,-0.0009825206620002,0.1020755358965673,Cluster 0
53,0.0188844768848892,1.9850929852571756e-05,0.0060648199592074,0.0037809469770968,-0.0002702542175142,-0.6103763987792462,Cluster 0
54,0.1178518082825696,0.0011293125646787,0.0352796480035662,0.1766841958316598,-0.0007905552461045,-0.1694915254237312,Cluster 0
55,0.0097531903096625,0.0002424068615154,0.002919473049149,0.0289637832429512,-0.0013840041255118,-0.4059539918809116,Cluster 0
56,0.0138061567542335,0.0001623158451742,0.0038415068234494,0.0206970385867013,0.0004891117501606,0.24356297842728,Cluster 0
57,-0.0047741109586131,0.0001272030577981,-0.0016400539099398,0.0167994087552745,-0.0023285647086927,-0.56497175141243,Cluster 0
58,-0.0042047303598861,7.714841844430609e-05,-0.0014073960453783,0.0107525986428331,0.0002483400925931,-0.3546099290780066,Cluster 0
59,0.0029350254073012,5.7070270774950416e-05,0.0008579898840521,0.0075249085830186,-0.0001769786156584,-0.1769911504424804,Cluster 0
60,-0.0065216732264897,5.371242604002013e-05,-0.0020691047228207,0.0073952485971953,-0.0004599265703405,-0.0707714083510372,Cluster 0
61,-0.0033253933770261,4.468488037634444e-05,-0.0010831008901089,0.005978249817254,-0.0003171705896517,-0.2474372569812664,Cluster 0
62,0.0041246854631065,-5.7279091209561095e-05,0.0010698957239945,-0.0029699168891741,-0.0010210648693056,-0.3877335213253416,Cluster 0
63,-0.0011661471853822,2.948678254388604e-05,-0.000406193298619,0.0040644322696086,-0.0003873483638638,0.0352733686066949,Cluster 0
64,0.01455815690123,9.68345718137531e-05,0.0042615833326353,0.012768934620841,-0.0015152017639018,-0.1060070671378132,Cluster 0
65,-0.0048185794303351,2.649998036763357e-05,-0.001598167096471,0.0034716430084917,-0.0017991287597755,-0.1410934744268172,Cluster 0
66,-0.0053098292413542,-3.543360634294945e-05,-0.0017524859238293,-0.0050695222508758,0.0001065958213697,-0.1771793054571125,Cluster 0
67,0.0113999778024962,0.000116908582332,0.0034317710598272,0.0140961064187687,-0.0015708395033777,-1.4685314685314743,Cluster 41
68,0.0047446156059698,-1.3546743721004615e-05,0.0008329040553243,-0.0030149001505866,-0.0006133160295479,-1.8893850910340115,Cluster 41
69,0.0067066819686605,-6.984297209022827e-06,0.0021408240725517,-0.0008823727687388,-0.006074827375109,0.0692041522491457,Cluster 0
70,-0.0174623135855566,-1.970556524755196e-05,-0.005180933911997,-0.0014078184444232,-0.0016135332790944,-1.0068320747932311,Cluster 0
71,-0.0142767811739779,3.271559012585357e-07,-0.0038583619534932,0.0015813912308579,-0.0053225069344669,-0.5738880918220952,Cluster 0
72,0.0066048975699579,6.149965349022679e-05,0.0011475977608377,0.0079601885841873,-0.2906731979438836,0.3620564808109988,Cluster 0
73,-0.0091651861643375,-4.050239397312971e-05,-0.0030080481350217,-0.0056753138172249,0.0004702020124812,0.2532561505065133,Cluster 0
74,-0.0024471380546247,-8.38553671234088e-06,-0.0008013633872524,-0.0013141776821673,-0.0005416858660028,-0.1444564824846612,Cluster 0
75,-0.0111201406110474,-5.366268104434191e-06,-0.0040290121330015,-0.000803831348106,2.466164430892093e-07,-0.3243243243243238,Cluster 0
76,-0.010509921760011,3.451284448785508e-05,-0.0038151471153383,0.0063193958717857,-0.0017634704891707,-0.1440403312927589,Cluster 0
77,0.0156094402616147,1.673160489845671e-05,0.0045436173339006,0.0008971627992842,-0.0007516193396812,0.1081860800577033,Cluster 0
78,0.0103237359668648,-6.577895778081544e-05,0.0021664370309237,-0.0114879537843053,-0.0002820962298145,-0.2876663070837766,Cluster 0
79,0.0815466046932298,-2.661726897001948e-06,0.0234387473465782,-0.0006618424228692,-0.0019322393209251,0.1793400286944071,Cluster 0
80,-0.0122330080332203,-3.304852224195187e-05,-0.0040657484849564,-0.004515290360133,-0.0022218275819573,0.0359324469996462,Cluster 0
81,-0.0011651029601539,6.661177646560823e-05,-0.0001958387240243,0.0079908492057334,-0.0011487162117153,-0.0718390804597685,Cluster 0
82,-0.0057929929494806,-2.261475991915951e-05,-0.0019807814417377,-0.0029496082014083,-0.0014358262733603,0.0,Cluster 0
83,-0.0124013515168446,5.936240094794876e-05,-0.0043718805302237,0.0075564108473709,-0.0028822242909692,-0.9642857142857127,Cluster 0
