,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,time,Cluster_Label,label
0,-0.0007983390679019,4.561806648173405e-05,-0.0001734182758492,0.006228396269536,-0.0048761954713373,6,1660221661058.0,0,0
1,-0.0031289869855316,-3.2080284349977894e-05,-0.0010805765717789,-0.0042028723043299,-0.0001335886336668,1,1660221882079.0,0,0
2,0.0004401192399335,-7.17827576190988e-06,0.0002944385892638,-0.000717123224744,-0.0040132697138254,3,1660222061721.0,0,0
3,-0.0038177932272315,1.257457246062188e-05,-0.0015053759755296,0.0011042823457808,-0.0003003528123037,2,1660222371351.0,0,0
4,0.0090436945180766,2.505001137720341e-05,0.0043986159760693,0.0078628137194801,-0.0134625547085892,7,1660222873842.0,0,0
5,0.0044134308911915,0.0001514176339074,0.0016554434667055,0.0201942984534311,-0.0019495538004311,2,1660224816723.0,0,0
6,-0.0179451756485647,-0.0002092681248914,-0.0029113239016144,-0.0163538717990437,-0.0250379054616496,4,1660227384429.0,0,0
7,0.0134870728229208,4.2114499837264674e-05,0.0052579195780744,0.0109302677152448,-0.0084396419113657,2,1660230289412.0,0,0
8,-0.0083009397868094,0.0001014728940588,-0.0017933046486532,0.0157600695769701,-0.0088049692228977,3,1660232165793.0,0,0
9,-0.0051468383961575,-6.69959898296213e-05,-0.0015735266652338,-0.0088737100783845,-0.0019677534846599,1,1660236061537.0,0,0
10,-0.2010562879993556,-0.0020669152329287,-0.0678352681925772,-0.2748899086001259,-0.0100488347469976,4,1660237925466.0,0,0
11,-0.009849026387554,-2.079617568617742e-05,-0.0033082927534321,-0.0012134546901907,-0.0004481091552119,1,1660245146871.0,0,0
12,0.2518206220594108,0.0020414666382739,0.0762459669047728,0.3601289960752156,-0.0020406489096261,1,1660248636199.0,0,0
13,-0.0013281802920864,-3.612511119821527e-05,-0.0002699493521416,0.0001728461030521,-0.0016571238561376,1,1660252657761.0,0,0
14,-0.0726439404298071,0.0001781387323221,-0.0221348856014604,0.0325344827958924,-0.0221059163201702,4,1660257299389.0,0,0
15,0.066226781285813,0.0012432332539202,0.0226178306640012,0.1853197005881539,-0.0003110265270433,1,1660269162884.0,0,0
16,-0.0001208466345069,1.2593708292540915e-05,0.0001812882455209,0.0035177601119905,-0.008182685728542,3,1660274852973.0,0,0
17,-0.1961201804867972,-0.0020839863488525,-0.0677953901420106,-0.2637730043129217,-0.0055654668454041,2,1660284068261.0,0,0
18,-0.3382491360251812,-0.0027027454175567,-0.1138919250554535,-0.3438984241094953,-0.0664850466170059,3,1660299142843.0,0,0
19,-0.0049571891810794,1.31567879724237e-06,-0.0018173902479905,0.0002418295685595,-0.0014999230563256,1,1660311174378.0,0,0
20,-0.0060922475580722,1.6362962179439222e-05,-0.0022777956121544,0.0027983642147104,-0.0012898545562781,2,1660311232867.0,0,0
21,0.0045317075891355,1.4406378739395542e-05,0.0016910645868912,0.0024860141967542,-0.0029661002704186,2,1660311323522.0,0,0
22,-0.0022584116110238,-2.8669080027743377e-06,-0.0008925130404173,-0.0004856757509492,0.0003486993327793,1,1660311485467.0,0,0
23,-0.0068346830818504,-4.8230933385240427e-05,-0.0032929647616197,-0.0066102983483705,-0.0042926400335892,5,1660311723976.0,0,0
24,-0.0002731371637146,0.0017994609815514,-0.0002963898643452,0.2982251860897331,-0.0032922947797356,2,1660312353978.0,0,0
25,-0.1501026243158622,-0.0006529921981377,-0.0563781121805424,-0.0845966008721574,-0.0058422821654505,1,1660312802735.0,0,0
26,0.0124245751445495,0.0001256655309462,0.0050562669688769,0.0177773090381172,-0.0055423247795149,6,1660315025289.0,0,0
27,-0.0165339030856505,9.578571119839284e-05,-0.006025930408901,0.0136076593947738,-0.0032973291195352,3,1660318437338.0,0,0
28,-0.0031551326053266,3.883568039619867e-05,-0.0012794199944674,0.0046664176325339,-0.0002407267958246,1,1660319908088.0,0,0
29,0.004658387097333,-0.0003336498220862,0.0030787167418298,-0.039304666685498,-0.008685774299351,6,1660321135596.0,0,0
30,0.0020778249248846,5.446456002422551e-06,-3.965434149721947e-05,0.0007542464847495,-0.0006224266999228,4,1660325856220.0,0,0
31,0.0052634862417253,0.0001083168434218,0.0024361447995028,0.0115808203787359,-0.0047231945236136,3,1660333066115.0,0,0
32,0.0102549542241618,0.0001308663572425,0.0056113921832099,0.0199875226566002,-0.0031170217343879,2,1660340134834.0,0,0
33,-0.0003527803857249,4.995655402728616e-05,0.0002525581250809,0.0070156321175187,-0.0012704515383078,1,1660344184698.0,0,0
34,-0.0374049389800553,-5.418430595616197e-05,-0.015613653143248,-0.0081112469618432,-0.0035299054427129,2,1660347813569.0,0,0
35,0.0014772351405083,0.0001282251077481,0.0008959089850844,0.016685849918137,-0.0114548437535258,5,1660359917478.0,0,0
36,-0.0002066826402822,-4.2473069418735854e-05,-0.0070354550639707,0.0654624162920044,-0.0144822012022984,4,1660372810250.0,0,0
37,0.0088947774763239,0.0001998309583435,0.0031887231553704,0.0298554487803704,-0.0065099768440093,3,1660387224523.0,0,0
38,-0.0198041958641496,0.0003040159665983,-0.0165809106966929,0.0062838875733595,-0.2515877159710905,4,1660403887872.0,0,0
39,0.0087667882098477,2.624515279214812e-06,0.0029331086140312,0.0003729358553796,-0.0001369976628218,3,1660415661698.0,0,0
40,-0.007581314268653,4.997242043058847e-06,-0.0025207079077737,0.0005632010956506,-0.0005824851766966,1,1660415788468.0,0,0
41,-0.0145328584383491,1.6697240293406246e-05,-0.0046638965898604,0.0028171635072288,-0.0023627742617817,7,1660415941554.0,0,0
42,-0.0024422945134715,4.274537994253258e-05,-0.0008057317502854,0.0059929336631401,-0.0001369504269768,1,1660416811115.0,0,0
43,0.0119776858005054,3.706320968288601e-05,0.0038074091373228,0.0049255446545509,-0.0006169548264863,2,1660417220801.0,0,0
44,-0.0243190584562821,9.158042113477372e-05,-0.007003698797666,0.0132637661024515,-0.0072446676472062,5,1660417739568.0,0,0
45,-0.008586255968341,5.0666462836135295e-05,-0.0026216066026079,0.0069589635229552,-0.0046322395082935,2,1660420459256.0,0,0
46,0.0127553040319283,0.0002126624678575,0.0045525785356997,0.0302436993696663,-0.0065343696507837,8,1660425140194.0,0,0
47,-0.0096036439604544,5.9077650151451166e-05,-0.0026541333363258,0.0088964945835536,-0.0022218866586602,1,1660433806986.0,0,0
48,-0.0035860222587634,8.143188493514586e-06,-0.0009560676197135,0.0014940918398587,-0.0007525688679141,1,1660435832682.0,0,0
49,0.0996259703845169,0.0011702748586399,0.0315387052046052,0.1843332020023858,-0.0082014649096963,2,1660438719904.0,0,0
50,0.0244267973914018,-9.236498714859652e-05,0.0082779290950638,-0.0123467422688962,-0.0005419526111465,1,1660448670658.0,0,0
51,-0.0020676871081256,-0.0001375961994423,-0.000842169526424,-0.0148113475015971,-0.0009825206620002,1,1660451882063.0,0,0
52,0.0168547985000349,8.364743277922138e-06,0.0054534565416691,0.0023209968880686,-0.0005747281039531,2,1660457363718.0,0,0
53,0.1186001152218252,0.0009806875040485,0.0362400891693781,0.1625490041619861,-0.0050008340058947,2,1660464037400.0,0,1
54,-0.0178739343183661,-6.399926094957653e-05,-0.0032879367941631,-0.0026333556041349,-0.0282823086513774,7,1660471249979.0,0,0
55,-0.0945436064268471,-4.532437530080369e-05,-0.0284223544350945,-0.0019807509404243,-0.024531219508169,2,1660495166007.0,0,0
56,-0.0040345763629882,3.820173633495294e-05,-0.0010608623863298,0.0075915776375241,-0.5464825608232198,2,1660512105623.0,0,0
57,0.0009378610573651,4.270090947722238e-05,0.0002680130251646,0.0056230149127136,-0.0001415427634569,1,1660515942844.0,0,0
58,-0.0011635268948503,2.388828024080248e-05,-0.0005426013660588,0.0031122680921018,-0.0015926567936282,5,1660516004001.0,0,0
59,-0.0070492196247965,6.738284285456864e-05,-0.0023260259702951,0.0088583679431502,-0.0008480940526038,1,1660516332315.0,0,0
60,0.0020274547151718,-5.322656190498432e-05,0.0003974509957522,-0.0025190492459646,-0.0004901239847907,4,1660516792161.0,0,0
61,-0.0012575036600135,1.1836227042372194e-05,-0.0001279271573179,0.0019726507026603,-0.0042677196301013,2,1660517705167.0,0,0
62,-0.0025176022362397,7.336502642973919e-05,-0.0010905925426165,0.0094318624379157,-0.0009144321388027,1,1660518465123.0,0,0
63,0.0024330781665408,-1.621246606609006e-05,0.0011161261606439,-0.0011448880125571,-0.0062165273562875,4,1660519045237.0,0,0
64,0.0048703564844625,-2.467679167017512e-05,0.0018050718945729,-0.0023638285180018,-0.0040728245112994,5,1660520864273.0,0,0
65,-0.0374369939047548,-5.771431706902419e-05,-0.0124276181430776,-0.0081475710204429,-0.0021294147334865,2,1660525537434.0,0,0
66,0.0021160766327191,1.980593786454765e-05,0.001426973270219,0.0056203186264697,-0.0102598307330313,6,1660532464700.0,0,0
67,0.0192913344143814,2.9332421574990164e-05,0.006486343105206,0.0073441071833009,-0.0016577460360547,1,1660537877424.0,0,0
68,-0.113891177382233,4.975291091569023e-05,-0.0317074608467059,0.0174034290450795,-0.0494238316084061,6,1660540614660.0,0,0
69,-0.0119470416180081,2.8709627085232725e-05,-0.0040577067588235,0.003073435453835,0.0001467167155273,1,1660550482595.0,0,0
70,-0.0245300706485065,-4.13424743490598e-05,-0.0086966255538023,-0.0058055090412416,-0.003553938070809,1,1660554666806.0,0,0
71,-0.0074472312464003,4.478690315568024e-05,-0.0019531567790681,0.0071201407398313,-0.0017969218786134,1,1660559380491.0,0,0
72,0.0015052516433533,1.2935901466004651e-05,0.000865170100622,0.002790778353043,-0.0420744317344,3,1660563063337.0,0,0
73,-0.0279865282104055,-1.3075303180398734e-05,-0.0094545380995049,-0.0020492159447482,-0.0001436728692725,4,1660568887752.0,0,0
74,0.0025211571680916,3.4663616381491735e-05,0.000762822384162,0.0047045351514555,-0.0008666736406959,2,1660569077034.0,0,0
75,-0.0017385132776949,-2.089732607646333e-05,-0.0008387838012805,-0.0031122195187479,0.000324480230746,1,1660569577794.0,0,0
76,-0.0026529069722739,-2.557491204435713e-05,-0.0010470072406497,-0.0016266682634978,-0.0008991501372146,1,1660569959902.0,0,0
77,0.0028653019993831,5.574224212878676e-05,0.0019255923286236,0.0088533004683191,-0.0064015821038134,3,1660570650300.0,0,0
78,0.2622374569338684,0.0016198702740526,0.0767220721765769,0.263820518757303,-0.0027159150221702,4,1660572239654.0,0,0
79,0.0025736508042695,6.863823485925291e-05,0.001022645020506,0.0084199906205808,-0.0026873492023704,3,1660574174578.0,0,0
80,-0.0099488251718679,1.2843363744297063e-05,-0.0032580622543968,0.0019918285599891,-0.0024432535741055,2,1660575673459.0,0,0
81,-0.2032444717794785,-0.0015100112864788,-0.070575700777295,-0.1922435673678002,-0.0023768585357024,3,1660579697571.0,0,0
82,-0.0116947319503187,1.6692987326871744e-06,-0.0030732977947681,0.0033921829281643,-0.0143233284645057,5,1660583414317.0,0,0
83,0.2624137577458992,0.0006830467274243,0.0764895547631325,0.1098661622464268,-0.0042101496416436,3,1660588756072.0,0,0
84,-0.0164713058389923,-5.9013385941608654e-05,-0.0053239367051732,-0.0063899023662887,-0.0033114754312672,3,1660596322193.0,0,0
85,0.0049405389751455,4.7825932552258976e-05,0.002370323586424,0.0084796506701245,-0.0143260273570871,1,1660603656246.0,0,0
86,0.0015364256796083,-1.4657519020078167e-05,0.0024388112298708,0.0005771574082805,-0.0150135017845982,3,1660615788461.0,0,0
87,0.0118534137747381,0.0002432619059584,0.0035907805174203,0.0125626796004254,-0.0061572297200109,3,1660623411548.0,0,1
88,-0.0107710538320572,-1.7682823803544245e-05,-0.0045002416426142,-0.0026668640943466,-0.1262660441062192,2,1660649720716.0,0,0
89,-0.002295071926766,-1.0146615015749204e-05,-0.0004028884984494,-0.0007834892410549,-0.0030670443162682,8,1660654064985.0,0,0
90,0.0095079039030875,-1.9251363920669284e-05,0.0032546907278989,-0.002785302220317,-0.0018752033541244,4,1660654470110.0,0,0
91,0.0021500153508438,-5.718960923595251e-05,-0.0034674986952687,0.003540938839093,-0.0043400564260779,2,1660655101224.0,0,0
92,0.008963907738366,2.9843420925379505e-05,0.0028107290730406,0.0047083345850147,-0.0028594826057095,4,1660655531867.0,0,0
93,-0.0065246367570275,-2.821561791210847e-06,-0.0017248322367033,-0.0002000373510386,-0.0044109011590109,1,1660657100748.0,0,0
94,-0.0335829638185708,4.328667205566461e-05,-0.0111839868712014,0.0061143222250366,-0.0021341669019038,1,1660657567052.0,0,0
95,-0.0044959216587453,3.480146687095953e-05,-0.0016379899544943,0.0047020720235779,-0.0021042519521788,1,1660658330473.0,0,0
96,-0.0019165682184492,5.9508618268089286e-05,-0.0004291634926113,0.0081457440241069,-0.0018431563518893,2,1660659054096.0,0,0
97,-0.0075195075824708,1.7360896386930946e-05,-0.0024288111647307,0.0021021081656915,-0.0041692170105551,1,1660660185216.0,0,0
98,-0.0071564219643039,1.4841600985748826e-05,-0.002207256934663,0.0019661891983717,7.314954943922203e-05,1,1660662261662.0,0,0
99,0.4794879837951974,-8.230097190164987e-05,0.1385572231295609,-0.0049646405397271,-0.0146906783817127,4,1660665449831.0,0,0
100,0.0246463179192899,0.0001123816532047,0.0082140588310597,0.0181218942665362,-0.0044176934073393,2,1660669951874.0,0,0
101,0.1374851146262343,-2.007790925973029e-05,0.0529375875091271,-0.0002344798816741,-0.0128522396643221,1,1660675362920.0,0,0
102,0.0079153147980521,4.431219318212776e-05,0.0022308910984545,0.0063522855077886,1.4380238346878294e-06,1,1660678582741.0,0,0
103,0.0028043609166505,-1.2878328889964763e-06,0.0011022664291138,0.0003092569894305,-0.0039263519694457,1,1660684478587.0,0,0
104,-0.007483358808299,1.3537207666614036e-05,-0.0014035690042174,0.0034189817434258,-0.010420868813277,2,1660686906892.0,0,0
105,0.0197460828435662,0.0004200203658502,0.0063715816111731,0.039391084986297,-0.0023439416131581,2,1660690970862.0,0,0
106,-0.0042060188395208,4.348025867972893e-05,-0.0006638656153927,0.0072291303081997,-0.0038208144339432,1,1660701439640.0,0,0
107,-0.0066596560580998,8.178524139923482e-06,0.0007606011019876,0.0057138664764548,-0.0275018250231862,2,1660719005050.0,0,0
108,0.0099277167955186,-5.278165343780561e-05,0.0042271457241869,-0.0069799907443048,-0.0076091899881099,2,1660729449843.0,0,0
109,-0.0521979327910457,0.0002237372884532,-0.0098306114924514,0.0245361223949565,-0.0428139519438311,5,1660735892872.0,0,0
110,0.0061821636001184,6.559235161240906e-05,0.0007167007308801,0.0104742389993295,-0.2620819560840992,1,1660756529559.0,0,1
111,0.0038341245262619,5.60311942365832e-06,0.0015472202191344,0.0009391705370312,-0.0022025233743259,4,1660756679310.0,0,0
112,0.0020427969080267,1.8471062170899444e-05,0.0007098415610835,0.0027999922035453,0.0001522214313572,1,1660756834670.0,0,0
113,0.0047704965204689,7.837141499589251e-05,0.0017223425882642,0.0123586595734512,-7.588690933206799e-05,1,1660756922592.0,0,0
114,0.004159048247748,-3.838987185200704e-05,0.0019654080162888,-0.0055386519239186,-0.0026134132575466,9,1660757212340.0,0,0
115,-0.0124724452130162,-7.250121274815502e-05,-0.0045633346975647,-0.011758206602453,-0.0050968510491746,1,1660759564905.0,0,0
116,0.0048402272427239,2.594763397478772e-05,0.0007636419160768,0.0035767877060806,-0.000338093730951,1,1660760265786.0,0,0
117,0.0022473380595953,1.6620074943185514e-05,0.0012378883968348,0.0034275180628137,-0.0072280537972038,3,1660761912402.0,0,0
118,0.0003409914986703,-8.98817134931118e-06,0.0019290734911511,0.0008712555539069,-0.0118953129663337,3,1660763421262.0,0,0
119,0.0041573937987424,1.341892648043519e-05,0.0015901801827573,0.0021921988903104,-0.0012971992937757,2,1660765651553.0,0,0
120,-0.0128708142726031,9.276753812115236e-05,-0.0014485459643249,0.0183314604352688,-0.029735993217582,4,1660768467902.0,0,0
121,-0.0017843420711066,-5.642420166984685e-05,4.891988901722932e-05,-0.0072074656119481,-0.0043604694349464,2,1660773968535.0,0,0
122,-0.0195632864671775,-5.479086210979922e-05,-0.0056463542011554,-0.0065579335819432,-0.0069611158858527,2,1660777015255.0,0,0
123,0.001981710845115,-2.4979492135646097e-05,0.0005700179582834,-0.0042293902207091,0.0001133548747932,1,1660782233299.0,0,0
124,0.224188586387025,0.000630670264475,0.0642560808111665,0.1107360400529474,-0.0034840269242366,3,1660787572754.0,0,0
125,-0.0060097085242387,-2.467471768485829e-05,-0.0016710872108548,-0.0030243430738294,-0.0021627711515011,3,1660794266203.0,0,0
126,-0.006905425715224,4.213695669919026e-05,-0.0017170098904495,0.0077606544031895,-0.0070599644390442,3,1660801987956.0,0,0
127,0.3345294042139937,-1.773193661125383e-05,0.109006990339465,-0.0040967352168636,-0.0037857414812207,1,1660810070551.0,0,0
128,0.0106126300206135,5.609680684237617e-05,0.003209116261948,0.0076073201693462,8.045143663741872e-05,1,1660813528437.0,0,0
129,-0.0125391843186327,-8.645514387706221e-05,-0.005723087779378,-0.0138995812611301,-0.0031826344499742,1,1660819681456.0,0,0
130,-0.1044633191031351,3.253212260101446e-05,-0.0651042446940071,0.0253477330181556,-0.2392349674504113,5,1660828059851.0,0,0
131,-0.0068452242398999,4.252566182039175e-05,-0.0024956892481379,0.006769463784946,-0.000980683680088,3,1660842608334.0,0,0
132,-0.0053361070541229,9.112104427067004e-05,-0.0017271807448544,0.0148245776634386,-0.0040859829190493,6,1660842728352.0,0,0
133,-0.0043367236853188,3.9805706907092286e-05,-0.0012732112050366,0.0066386243416971,-0.0020412170644082,2,1660843345284.0,0,0
134,-0.0014783658184698,2.4449305192852933e-05,-0.0004429651430015,0.0040872768054837,-0.0022006090128401,3,1660843724007.0,0,0
135,-0.005844875494207,-6.049276719655161e-06,0.0049471976961262,0.0006894730478741,-0.0073673698154474,4,1660844439736.0,0,0
136,-0.2180609074266687,-0.000624158684615,-0.072498595594758,-0.098045441852666,3.9963105728779705e-05,1,1660846071657.0,0,0
137,0.1588027103813954,3.295889571186539e-05,0.0442166606029241,0.014353116261043,-0.0091864064920735,7,1660846743638.0,0,0
138,0.0048447097219187,8.420554747590181e-05,0.0024294941056273,0.0149418989097666,-0.0037408240104311,3,1660852209609.0,0,0
139,0.0154499773040999,6.681628244165072e-05,0.0051121175822845,0.0106991434288806,-0.0025538141587286,2,1660856126416.0,0,0
140,0.0829080726571849,-0.0002023818131039,0.0265944385337421,0.0016338192895547,-0.0856643228348943,12,1660859663191.0,0,0
141,0.0041189802255432,-3.328749148878707e-06,0.0025341607710847,0.0008776887874537,-0.006350619690158,1,1660877477150.0,0,0
142,0.0159560265021021,9.647067843743252e-05,0.0089109268598055,0.0112753736472147,-0.0031312097032459,2,1660882386282.0,0,0
143,-0.3025527204357894,-0.0005876671781214,-0.0947743025766698,-0.1043575771441647,-0.0475163338219358,3,1660887287187.0,0,0
144,0.0071561825195836,2.143768644202737e-05,0.0042546510451983,0.0042315759553928,-0.0047479419725233,1,1660895597234.0,0,0
145,-0.0335312521942028,0.0002509448838599,-0.0113164497467396,0.0338578247081613,-0.0073315199128448,2,1660905180257.0,0,0
146,0.0059357685186254,3.2253946631533026e-05,0.0016910368281055,0.0035368851093562,-0.0982009262341144,1,1660913035686.0,0,0
147,0.0021509119920692,1.0523399325501614e-05,0.0007435774375779,0.0018846433031924,-0.0007474654945361,1,1660915893096.0,0,0
148,-0.0029734722130514,3.427739559824783e-05,-0.0011519427053653,0.0065513416435315,-0.0037811326146102,6,1660915952573.0,0,0
149,-0.0203173268713653,-3.295513926171445e-05,-0.0066795075158275,-0.0052415737708428,-0.0057708541635248,4,1660916255398.0,0,0
150,-0.0159218188397843,-2.732625640422537e-05,-0.0052947283674976,-0.0039316858834966,-0.0043823866736047,6,1660916724274.0,0,0
151,0.0003109678250603,-4.226776995230885e-05,0.0001186641292342,-0.0071553125468686,-0.0029183655758162,2,1660917964088.0,0,0
152,-0.0042759763958583,-2.53621359721512e-05,-0.0017764702588162,-0.0035044375186036,0.0001363969356755,1,1660919181328.0,0,0
153,-0.003110459143007,-1.7366589858403003e-06,-0.0007923274735261,8.390178207717813e-05,-0.0090649670157147,5,1660919826298.0,0,0
154,0.0087523360870037,1.9284618438808465e-05,0.0030538210494001,0.0040470389114682,-0.0014097670924101,2,1660922108353.0,0,0
155,-0.0031604787712209,0.000265063496545,0.0021182111185545,0.0527881430726687,-0.0248453384879995,7,1660927715216.0,0,0
156,-0.0106825286350594,2.631676225028912e-05,-0.0048875731382941,0.0038180198765249,-0.0020183097632682,1,1660935130364.0,0,0
157,-0.0178255766090846,-2.131149911921426e-05,0.00030654815088,0.0001569086253151,-0.011095068332442,3,1660938762606.0,0,0
158,0.1305880113144976,3.410071370402168e-05,0.0448593599734349,0.0083884196545664,-0.0136122794590852,2,1660944596737.0,0,0
159,-0.0054021515503512,0.0001372198654785,-0.0017878985193413,0.0235877904819141,-0.001097011004157,1,1660949901585.0,0,0
160,-0.0092390895196255,-0.000129801626425,-0.0005901413741788,-0.0188603548785391,-0.0060880443253106,1,1660952745026.0,0,0
161,0.3685747537312291,-0.0001413441290343,0.1244814699573839,-0.0179099226235818,-0.0018296177032772,1,1660956595271.0,0,1
162,-0.0048544797394036,-7.313151944132734e-05,-0.0028018660199069,-0.0118917284862659,-0.0050295984728961,1,1660959500894.0,0,0
163,-0.0052483030561218,-3.802026557730986e-05,-0.0025953838713167,-0.0074004960348464,-0.0044974691628509,1,1660964531066.0,0,0
164,-0.200523698247515,-2.344578059720881e-05,-0.082994094663784,-0.0051615218394029,-0.0035657666437904,2,1660973103638.0,0,0
165,0.0166537101131533,-6.606198304337507e-05,0.007105689294371,-0.0097844521720229,-0.0085525731698543,2,1660983842522.0,0,0
166,0.0072247110020611,2.927415489384355e-05,0.0022863929565768,0.0052952644909609,-0.004678811604562,2,1660993931983.0,0,0
167,-0.0695305049553581,4.024449642070493e-05,-0.0260385967824676,0.005570531246418,-0.2025113463876258,1,1661006454194.0,0,0
168,0.002305045041423,-3.000455282786696e-06,0.0008071337695294,-0.0005167519299659,8.806693086742534e-05,1,1661007160189.0,0,0
169,-0.003372035578863,1.5314468553961902e-05,-0.001134869896147,0.0027748933952785,-0.0005709236444357,6,1661007221078.0,0,0
170,0.046479907674362,6.768851445659863e-05,0.0166113717740055,0.0121847642656982,-0.0030373993371083,3,1661007548888.0,0,0
171,-0.0172227690457532,3.111332386762644e-05,-0.0061441585050004,0.0060065020482678,-0.0024255297919106,4,1661007904312.0,0,0
172,-0.0239941274427772,-7.684897472648444e-05,-0.0087581809341098,-0.0139423125809429,-0.0024221137103472,2,1661008692890.0,0,0
173,0.0019101770111649,6.62595914657782e-06,0.0006755668598075,0.0011930810728937,-0.0006164092771676,2,1661009465652.0,0,0
174,-0.0186926933792513,-0.0001639702600709,-0.0045819441237698,-0.0273270641857326,-0.0190260940493566,8,1661011923767.0,0,0
175,0.0432449638817594,2.292397969805293e-05,0.0161047815234987,0.004746669454676,-0.0077387001130336,2,1661017220145.0,0,0
176,-0.1395091560938716,-0.0001809044222916,-0.0482276126280324,-0.0141288814450871,-0.0225400536407244,5,1661020021590.0,0,0
177,-0.0279114994114351,0.0001665891664921,-0.0106454870975064,0.0377548146109743,-0.0245343403254403,3,1661027654344.0,0,0
178,-0.0194881858860738,4.561554393278655e-05,-0.0059970267221295,0.0101745199152438,-0.0061159801823623,2,1661034318275.0,0,0
179,0.0388610080746189,5.781367714885466e-05,0.0029077654565367,0.0165866433130036,-0.0034809189613328,2,1661042534406.0,0,0
180,0.0532159842449928,-1.9051558746152608e-06,0.0211628619823383,-0.0002944398025078,-0.0090943982872294,4,1661048587361.0,0,0
181,-0.0015077670046278,4.170881218312772e-05,-2.4167738699176766e-06,0.0062292565136163,-0.0047219462046254,1,1661058182500.0,0,0
182,0.0142305619788434,4.114877145200424e-05,0.0043475042852914,0.0070271142022517,-0.0036095014304267,1,1661062092446.0,0,0
183,-0.0049588974532058,0.0001168266145814,-0.0020184508366395,0.0216398806076978,-0.0047693952050477,1,1661070746550.0,0,0
184,-0.0081062709054305,-3.774345677665103e-06,-0.00252171924452,0.0006429642547375,-0.000600221268235,2,1661077816056.0,0,0
185,0.0061428985068567,5.668611973663751e-05,0.0036308667880025,0.0120891074852851,-0.015418750833162,3,1661084636255.0,0,0
186,0.0002177464169015,-1.8432724296579828e-05,0.0003234900210087,-0.0030711903574046,-0.0008311635826885,1,1661097800799.0,0,0
187,-0.00377570592077,-0.0001301872920316,-0.0014407733456428,-0.0188197097574636,-0.0036097008414903,1,1661103895730.0,0,0
188,0.1041962194194818,5.255455294361777e-05,0.0399795931808975,0.0134864820021645,-0.0189507040663992,4,1661118897996.0,0,0
189,-0.1124344861144274,-8.600843934392088e-06,-0.0415657805051254,-0.0017970681803531,-0.0045704043104834,1,1661139850902.0,0,0
190,-0.0144469238116242,-8.739104791799512e-05,0.00022486119539,-0.0070333393610855,-0.0321207191173309,3,1661150529121.0,0,0
191,0.4008928072144326,-8.761862095862938e-06,0.1420923954532941,-0.0016636433801301,-0.0025010353179209,3,1661166445182.0,0,0
192,-0.0094727975025561,3.184939160227884e-05,0.0001908526913758,0.0082293343424082,-0.3087012121725271,1,1661190156819.0,0,0
193,-0.0011426452110115,-3.0942731527039413e-06,-0.0004594949348634,-0.0005788576945731,4.096773988937485e-08,1,1661191085976.0,0,0
194,0.0005885001427067,-3.899540317431338e-06,7.430511049832944e-05,-0.0006070460323217,-0.0019413702252101,10,1661191146069.0,0,0
195,0.5546927377016343,0.000475178525171,0.1757562897015744,0.0974308535135981,-0.0029873065300872,9,1661191629463.0,0,0
196,0.0011196819557515,1.4789355612832011e-05,0.0017918112819473,0.0036044002000953,-0.0083621255236516,5,1661193011467.0,0,0
197,0.0036623316528132,2.553631729496076e-05,0.0009421559410414,0.0046185444996043,9.22256985751324e-05,1,1661195286770.0,0,0
198,-0.0149104834745023,4.421296882317627e-05,-0.0064607236482349,0.0082448473774738,-0.00443623541738,1,1661196431520.0,0,0
199,-0.0001261263326302,1.5634475841519446e-05,-0.0005570462759698,0.0023291690231883,-0.0007713028061584,1,1661197192152.0,0,0
200,-0.0067257975756673,3.863776382795336e-05,9.152886329955034e-05,0.0096847659535811,-0.0134923906026671,7,1661200474569.0,0,0
201,0.0113391810021183,-8.03721291409154e-07,0.0040108685521447,0.0009298251874669,0.0002736282275169,1,1661210543773.0,0,0
202,0.0114163591687967,2.40698576987608e-05,0.0043205809742692,0.0043479987740639,-0.0006647757106403,1,1661213413466.0,0,0
203,-0.1560793211753027,-3.115661515851187e-05,-0.0621082075023936,-0.0048054803621764,-0.0041191060294788,2,1661218598494.0,0,0
204,-0.0066944908351443,-6.120006554299895e-05,-0.0012848218122386,-0.0093918516729182,-0.0096715024517482,4,1661224432239.0,0,0
205,0.0019065161616304,4.1902935195792246e-05,0.0059681350574739,0.0131290716690256,-0.0339726977098852,2,1661232077492.0,0,0
206,0.0049313743656078,5.837472547476352e-05,0.0017330367470269,0.0100809784051107,-0.0023332843934327,1,1661245344427.0,0,0
207,0.0016125125713799,-0.0001198386450627,0.0003935054540091,-0.0175044920955311,-0.0017035826341884,1,1661250101081.0,0,0
208,-0.091242803568708,8.697489177311724e-06,-0.0350966628643448,0.0022859730798734,-0.0010023167936774,1,1661253225578.0,0,0
209,0.0052014250314831,-6.58468272914936e-05,0.0025087043897571,-0.0122745304279885,-0.0054547430907362,1,1661258166823.0,0,0
210,0.0127167959479455,-4.817223747666244e-05,0.0027338345485681,-0.0081521162953296,-0.0422144150178402,1,1661262952128.0,0,1
211,-0.0053368281368265,9.325645572211272e-06,-0.0014473286787364,0.001522175478567,-0.0003434213350402,1,1661264288060.0,0,0
