,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change.1,surge_targets_met_pct,Cluster
1,-0.00044315594,2.330969e-05,-0.00018400731,0.003195884,0.00013456396,-0.03348962,Cluster 2
2,-0.0023578622,-2.3522462e-06,-0.00081816246,-0.0003329882,-0.00023347716,-0.033444814,Cluster 2
3,0.00034916558,3.147841e-05,0.00018928206,0.0044850945,-0.00050198566,-0.033467203,Cluster 2
4,0.0004726753,1.4989993e-05,0.00012037888,0.00186091,-0.0007679908,-0.16722408,Cluster 2
5,0.006050073,2.0078704e-05,0.0021442142,0.0030151457,-0.00030335918,-0.37124535,Cluster 2
6,0.004285741,4.6880905e-05,0.0015265523,0.00624787,-0.00090378337,-0.9045226,Cluster 1
7,-0.0027363116,-0.00021296628,-0.00021374537,-0.02044008,-0.0021431479,1.1004126,Cluster 2
8,0.0006216731,-7.453451e-06,0.00017770762,-0.0007264357,-0.0063579297,-0.06868132,Cluster 2
9,-0.021451823,1.5112905e-05,-0.00649954,0.0043594656,-0.0017954609,-0.34578148,Cluster 2
10,-0.00087897194,-1.7552862e-05,-0.000493149,-0.0030283164,-0.001859208,-0.20675397,Cluster 2
11,0.0040783607,-0.00028077158,0.0028190906,-0.009836466,-0.00020506448,-0.5561349,Cluster 1
12,-0.012130057,6.6566274e-05,-0.0046068113,0.0076191123,-0.0018328087,-0.06925208,Cluster 2
13,0.22811477,0.0020589218,0.068068184,0.3618574,-0.0017246291,-0.27633852,Cluster 2
14,0.024574101,-1.414317e-05,0.009779598,0.0039797286,-0.0024058986,-1.0985239,Cluster 1
15,-0.012203409,1.5206289e-05,-0.0020344148,0.0058530853,-0.0026076382,-0.52246606,Cluster 1
16,0.03717693,1.6139597e-06,0.012804961,-1.9982223e-05,-0.000797816,-0.17385258,Cluster 2
17,0.004723075,2.7861417e-05,0.0021483316,0.0042804326,-0.0005879722,-0.06908463,Cluster 2
18,0.0015555469,-2.5419251e-05,0.0017684561,-0.0017675569,-0.006916549,-0.34590107,Cluster 2
19,0.0020727399,-1.7504195e-05,0.0012414408,0.0015830919,-0.5305858,0.8441787,Cluster 2
20,0.52707416,0.0009449753,0.1344102,0.18965651,-0.0015690622,0.03483107,Cluster 2
21,-0.0005019722,-1.5419575e-05,-0.0001557985,-0.0025950328,-0.0012201928,-0.24398746,Cluster 2
22,0.0061340854,6.3433304e-06,0.0023054031,0.0010953187,-0.0022673488,-0.13947001,Cluster 2
23,0.0021048563,-1.9849613e-05,0.00092660176,-0.0033253836,0.00017443475,-0.31380752,Cluster 2
24,0.0020574438,1.50845835e-05,0.0006177394,0.0025455407,-3.473398e-05,-0.06968641,Cluster 2
25,0.009731598,5.47035e-05,0.0035295906,0.00916733,0.00048499228,-0.62305295,Cluster 1
26,-0.004746603,-4.273072e-05,-0.001060952,-0.006648164,-0.0028414847,-0.27729636,Cluster 2
27,-0.015474331,-8.1673374e-05,-0.0046996293,-0.010237267,0.00013928766,-0.3140265,Cluster 2
28,-0.005588858,1.6428544e-06,-0.0024616644,-0.00076806004,3.519275e-05,-0.38234273,Cluster 2
29,0.0059104967,0.00012249312,0.0013672486,0.0061131003,-0.0038171797,-0.8253095,Cluster 1
30,0.0024763695,2.6762555e-05,0.00090402673,0.0032198098,-2.9776687e-05,-0.44781262,Cluster 2
31,0.0036144988,-2.1626098e-05,0.0014438505,-0.002653464,0.00017310791,-0.13764624,Cluster 2
32,-0.00021124634,-1.5803078e-05,-4.566186e-05,-0.0017962289,-0.0024291286,-1.5047879,Cluster 1
33,-0.006096152,0.00010034206,-0.005398684,0.009377198,-0.0031814128,-0.10298661,Cluster 2
34,0.006498103,2.0150297e-05,0.00370784,0.004195673,-6.838609e-05,-0.103128225,Cluster 2
35,0.0022469438,0.00011864509,0.00069192314,0.015445537,-0.005109317,-0.952705,Cluster 1
36,-0.05431111,8.321663e-05,-0.020930648,0.012166397,-0.0049633845,-3.5690682,Cluster 0
37,-0.012362439,-3.0499183e-05,-0.0035554075,-0.0029765922,-0.0025615906,-0.7651364,Cluster 1
38,0.00660674,0.00012906177,0.0020642765,0.017439475,-0.0018849557,0.16886187,Cluster 2
39,0.006324312,8.061618e-05,0.0021900777,0.011681468,-0.0059120264,-0.33806625,Cluster 2
40,0.000694996,0.00017771705,0.00058632164,-0.0066767093,-0.00034294729,0.754717,Cluster 2
41,0.00459829,-4.0342147e-06,0.0014932008,-0.0005581011,-0.00058248517,-0.102845386,Cluster 2
42,-0.007581314,4.997242e-06,-0.002520708,0.0005632011,0.00051406247,0.0,Cluster 2
43,0.0019274345,2.7615735e-05,0.0006565517,0.003810843,-0.00013695043,-0.24005488,Cluster 2
44,-0.0024422945,4.274538e-05,-0.00080573175,0.0059929336,1.4106128e-07,-0.1371742,Cluster 2
45,0.00016177465,-6.0697494e-06,5.9451926e-05,-0.00088728714,-0.00078868115,-0.0685871,Cluster 2
46,-0.026063375,-1.6885224e-05,-0.0076179653,-0.0014665205,-0.0025018556,-0.72041166,Cluster 1
47,-0.0036963262,-1.0423284e-07,-0.0009688947,0.00021686577,0.0002733988,-0.95530534,Cluster 1
48,-0.010896704,-2.56458e-05,-0.0035108023,-0.0033839087,-0.0022218868,-0.41039672,Cluster 2
49,-0.009603644,5.907765e-05,-0.0026541334,0.008896494,-0.0007525689,-0.27463096,Cluster 2
50,-0.0035860222,8.143188e-06,-0.00095606764,0.0014940918,-0.0019085314,-0.7516228,Cluster 1
51,-0.014748874,1.590238e-05,-0.0038378143,0.0026437342,-0.0005419526,-1.8411183,Cluster 0
52,0.024426797,-9.2364986e-05,0.008277929,-0.012346743,-0.0009825206,0.10207554,Cluster 2
53,-0.0020676872,-0.0001375962,-0.0008421695,-0.014811347,-0.0002702542,-0.6103764,Cluster 1
54,-0.0020296783,-1.1486187e-05,-0.00061136344,-0.0014599501,-0.00079055526,-0.16949153,Cluster 2
55,0.0007483069,-0.00014862505,0.0009604412,-0.014135191,-0.0013840041,-0.405954,Cluster 2
56,-0.013954988,2.4540503e-05,-0.0040204157,0.004730023,0.00048911176,0.24356298,Cluster 2
57,-0.1049786,2.674171e-05,-0.032479472,0.007105712,-0.0023285646,-0.56497175,Cluster 1
58,0.0007395346,-8.900132e-05,0.00057919155,-0.009207831,0.0002483401,-0.35460994,Cluster 2
59,-0.0042047305,7.714842e-05,-0.001407396,0.010752599,-0.00017697862,-0.17699115,Cluster 2
60,0.0029350254,5.7070272e-05,0.0008579899,0.0075249085,-0.00045992658,-0.07077141,Cluster 2
61,-0.00042934075,2.1036343e-05,-0.00015167771,0.0029067586,-0.00031717058,-0.24743725,Cluster 2
62,-0.0033253934,4.468488e-05,-0.0010831009,0.00597825,-0.0010210648,-0.38773352,Cluster 2
63,0.0006312318,3.7649374e-05,0.00020317736,0.0051539224,-0.00038734835,0.03527337,Cluster 2
64,-0.015165985,1.399331e-06,-0.0043955483,0.0010776133,-0.0015152018,-0.10600707,Cluster 2
65,0.014558157,9.683457e-05,0.0042615836,0.0127689345,-0.0017991287,-0.14109348,Cluster 2
66,-0.0010497764,2.1432816e-06,-0.00012799598,0.0006940052,0.00010659582,-0.1771793,Cluster 2
67,-0.00090291817,-4.6206922e-05,-0.00019814575,-0.0062506227,-0.0015708396,-1.4685315,Cluster 1
68,-0.0070310156,-7.534413e-05,-0.0020091613,-0.009927191,-0.000613316,-1.8893851,Cluster 0
69,0.01110624,3.9873623e-05,0.0038328236,0.008598202,-0.006074827,0.06920415,Cluster 2
70,-0.04692947,-3.4455737e-05,-0.01297209,0.00025307928,-0.0016135332,-1.0068321,Cluster 1
71,-0.0027629456,-1.8185621e-05,-0.0004903328,-0.0012991971,-0.005322507,-0.57388806,Cluster 1
72,-0.014276781,3.271559e-07,-0.0038583619,0.0015813912,-0.2906732,0.3620565,Cluster 2
73,0.006604898,6.149965e-05,0.0011475978,0.007960188,0.000470202,0.25325614,Cluster 2
74,0.0014481057,-2.0836109e-05,0.0004506742,-0.0028585037,-0.00054168585,-0.14445648,Cluster 2
75,-0.0005625862,2.2604958e-05,-0.00017131944,0.0031573495,2.4661645e-07,-0.3243243,Cluster 2
76,-0.011120141,-5.366268e-06,-0.0040290123,-0.0008038313,-0.0017634705,-0.14404033,Cluster 2
77,-0.010509922,3.4512843e-05,-0.003815147,0.0063193957,-0.00075161934,0.10818608,Cluster 2
78,-0.013959275,-7.9665304e-05,-0.0048820283,-0.010044676,-0.00028209624,-0.28766632,Cluster 2
79,0.010323736,-6.577896e-05,0.002166437,-0.011487953,-0.0019322393,0.17934003,Cluster 2
80,0.24521776,0.0015722901,0.07232976,0.2570155,-0.0022218276,0.035932448,Cluster 2
81,-0.012233008,-3.3048524e-05,-0.0040657483,-0.0045152903,-0.0011487162,-0.07183908,Cluster 2
82,-0.0011651029,6.661178e-05,-0.00019583873,0.007990849,-0.0014358263,0.0,Cluster 2
83,0.005742667,2.7424396e-05,0.0022041947,0.0040253117,-0.0028822243,-0.96428573,Cluster 1
84,-0.012401352,5.9362403e-05,-0.0043718806,0.007556411,-0.0016401197,-0.14265335,Cluster 2
85,0.0060232873,-4.519773e-05,0.0016967511,-0.007348238,3.7365244e-05,0.0,Cluster 2
86,-0.005201,2.1606751e-05,-0.0013691696,0.0037913942,-0.002053561,-0.25207058,Cluster 2
87,-0.0040041204,4.0760515e-05,-0.0012686093,0.006276601,-0.0035674244,-0.14404033,Cluster 2
88,0.027129598,0.00013509113,0.009427603,0.02068721,-0.0004668726,-0.46796256,Cluster 2
89,-0.060096193,-1.8102539e-05,-0.021067921,-0.00094581454,-0.00097373436,-0.07264802,Cluster 2
90,0.010013736,-2.9975117e-05,0.00092050445,-0.006488894,-0.0028071469,0.21551724,Cluster 2
