,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change,sum_change,surge_area,Cluster
36,0.0153464309223165,0.0002909347943742,0.0052506521299724,0.0392974381504185,0.0023676327300884,0.0352174004417608,0.1408696017670432,Cluster 0
37,-0.0119198680359007,1.865605772777279e-05,-0.0039935347446113,0.0052051210475694,0.0019779987285657,0.0036595929511093,0.0073191859022187,Cluster 0
38,0.0035971769615397,8.714348989968812e-06,0.0006394483155423,0.0002257021104312,0.0062841721159034,0.0062841721159034,0.0062841721159034,Cluster 0
39,-0.0129009459424667,-7.983171531256161e-05,-0.0046612478102717,-0.0081506741854266,0.0009508078967561,0.0029515526875716,0.008854658062715,Cluster 0
41,-0.007581314268653,4.997242043058847e-06,-0.0025207079077737,0.0005632010956506,0.0010292301956091,0.0010292301956091,0.0010292301956091,Cluster 0
42,-0.0051801274936209,1.7769340663997824e-05,-0.0017487361801743,0.0023486119392905,0.000548755667562,0.000548755667562,0.000548755667562,Cluster 0
43,-0.0024422945134715,4.274537994253258e-05,-0.0008057317502854,0.0059929336631401,0.0006533218373532,0.0006533218373532,0.0006533218373532,Cluster 0
44,0.0118159111552262,4.313295909641468e-05,0.003747957212332,0.0058128318032808,0.0007551763626256,0.0007551763626256,0.0007551763626256,Cluster 0
45,0.0001495195294825,-2.418772563472782e-05,3.781836294702856e-05,-0.0033121284961648,0.0006520365374709,0.0006520365374709,0.0006520365374709,Cluster 0
46,-0.0048899297025046,5.07706956751619e-05,-0.0016527119075536,0.0067420977556513,0.0029358703661986,0.0075875527558044,0.0227626582674134,Cluster 0
47,0.0109581130705289,7.599713791450746e-05,0.0034131408913593,0.0105451864630816,0.0011021894603052,0.0087228348743305,0.0436141743716526,Cluster 0
48,-0.0096036439604544,5.9077650151451166e-05,-0.0026541333363258,0.0088964945835536,0.0008940731036774,0.002307742105142,0.0046154842102841,Cluster 0
49,-0.0035860222587634,8.143188493514586e-06,-0.0009560676197135,0.0014940918398587,0.0012720466812892,0.0012720466812892,0.0012720466812892,Cluster 0
50,0.1143748443712133,0.0011543724778171,0.0353765194485573,0.1816894676719527,0.0007354511698346,0.0007354511698346,0.0007354511698346,Cluster 48
51,0.0244267973914018,-9.236498714859652e-05,0.0082779290950638,-0.0123467422688962,0.0075578039614802,0.0158859128511656,0.0635436514046624,Cluster 0
52,-0.0020676871081256,-0.0001375961994423,-0.000842169526424,-0.0148113475015971,0.0026937572378297,0.0026937572378297,0.0026937572378297,Cluster 0
53,0.0188844768848892,1.9850929852571756e-05,0.0060648199592074,0.0037809469770968,0.0028947788946233,0.0028947788946233,0.0028947788946233,Cluster 0
54,0.1178518082825696,0.0011293125646787,0.0352796480035662,0.1766841958316598,0.0056677795410158,0.0056677795410158,0.0056677795410158,Cluster 0
55,0.0097531903096625,0.0002424068615154,0.002919473049149,0.0289637832429512,0.0031245950142507,0.0031245950142507,0.0031245950142507,Cluster 0
56,0.0138061567542335,0.0001623158451742,0.0038415068234494,0.0206970385867013,0.002961696239871,0.002961696239871,0.002961696239871,Cluster 0
57,-0.0047741109586131,0.0001272030577981,-0.0016400539099398,0.0167994087552745,0.0023503876170198,0.0060385280376584,0.0181155841129752,Cluster 0
58,-0.0042047303598861,7.714841844430609e-05,-0.0014073960453783,0.0107525986428331,0.3524159476786957,0.3560071036262646,1.068021310878794,Cluster 16
59,0.0029350254073012,5.7070270774950416e-05,0.0008579898840521,0.0075249085830186,0.0009926565010155,0.0009926565010155,0.0009926565010155,Cluster 0
60,-0.0065216732264897,5.371242604002013e-05,-0.0020691047228207,0.0073952485971953,0.0006375317568953,0.0006375317568953,0.0006375317568953,Cluster 0
61,-0.0033253933770261,4.468488037634444e-05,-0.0010831008901089,0.005978249817254,0.0008152510003684,0.0025879730162848,0.0051759460325697,Cluster 0
62,0.0041246854631065,-5.7279091209561095e-05,0.0010698957239945,-0.0029699168891741,0.0008490442520219,0.004344608920682,0.0173784356827282,Cluster 0
63,-0.0011661471853822,2.948678254388604e-05,-0.000406193298619,0.0040644322696086,0.0009173191654224,0.0009173191654224,0.0009173191654224,Cluster 0
64,0.01455815690123,9.68345718137531e-05,0.0042615833326353,0.012768934620841,0.0030811031775208,0.0030811031775208,0.0030811031775208,Cluster 0
65,-0.0048185794303351,2.649998036763357e-05,-0.001598167096471,0.0034716430084917,0.0016259663689539,0.0016259663689539,0.0016259663689539,Cluster 0
66,-0.0053098292413542,-3.543360634294945e-05,-0.0017524859238293,-0.0050695222508758,0.001528969361895,0.003268712467331,0.0065374249346621,Cluster 0
67,0.0113999778024962,0.000116908582332,0.0034317710598272,0.0140961064187687,0.002280304337898,0.0187283786593971,0.0749135146375884,Cluster 0
68,0.0047446156059698,-1.3546743721004615e-05,0.0008329040553243,-0.0030149001505866,0.0046886910533056,0.0213884016647757,0.085553606659103,Cluster 0
69,0.0067066819686605,-6.984297209022827e-06,0.0021408240725517,-0.0008823727687388,0.0025272009247877,0.0025272009247877,0.0025272009247877,Cluster 0
70,-0.0174623135855566,-1.970556524755196e-05,-0.005180933911997,-0.0014078184444232,0.001959072913121,0.008376610269816,0.0335064410792642,Cluster 0
71,-0.0142767811739779,3.271559012585357e-07,-0.0038583619534932,0.0015813912308579,0.0018073630466819,0.0018073630466819,0.0018073630466819,Cluster 0
72,0.0066048975699579,6.149965349022679e-05,0.0011475977608377,0.0079601885841873,0.0032589221040954,0.0032589221040954,0.0032589221040954,Cluster 0
73,-0.0091651861643375,-4.050239397312971e-05,-0.0030080481350217,-0.0056753138172249,0.1925145371010001,0.1940354894559563,0.582106468367869,Cluster 1
74,-0.0024471380546247,-8.38553671234088e-06,-0.0008013633872524,-0.0013141776821673,0.0009042636969533,0.0009042636969533,0.0009042636969533,Cluster 0
75,-0.0111201406110474,-5.366268104434191e-06,-0.0040290121330015,-0.000803831348106,0.0008674047263662,0.0028525351530181,0.0085576054590543,Cluster 0
76,-0.010509921760011,3.451284448785508e-05,-0.0038151471153383,0.0063193958717857,0.0011893581424268,0.0011893581424268,0.0011893581424268,Cluster 0
77,0.0156094402616147,1.673160489845671e-05,0.0045436173339006,0.0008971627992842,0.0031738750897706,0.0031738750897706,0.0031738750897706,Cluster 0
78,0.0103237359668648,-6.577895778081544e-05,0.0021664370309237,-0.0114879537843053,0.00094313468101,0.0080859318161611,0.0242577954484835,Cluster 0
79,0.0815466046932298,-2.661726897001948e-06,0.0234387473465782,-0.0006618424228692,0.0016157458479384,0.0016157458479384,0.0016157458479384,Cluster 0
80,-0.0122330080332203,-3.304852224195187e-05,-0.0040657484849564,-0.004515290360133,0.0014008237563326,0.0014008237563326,0.0014008237563326,Cluster 0
81,-0.0011651029601539,6.661177646560823e-05,-0.0001958387240243,0.0079908492057334,0.0008988151332233,0.0008988151332233,0.0008988151332233,Cluster 0
82,-0.0057929929494806,-2.261475991915951e-05,-0.0019807814417377,-0.0029496082014083,0.0007916130091491,0.0007916130091491,0.0007916130091491,Cluster 0
83,-0.0124013515168446,5.936240094794876e-05,-0.0043718805302237,0.0075564108473709,0.0015127093473414,0.0116963167247727,0.0467852668990908,Cluster 0
84,0.006023287393992,-4.519772687039403e-05,0.0016967511450773,-0.0073482378976519,0.0011090283915354,0.0011090283915354,0.0011090283915354,Cluster 0
85,0.2570449224373574,0.0007507003831905,0.0755859809496288,0.1221490004443472,0.002537899311137,0.002537899311137,0.002537899311137,Cluster 48
86,-0.004004120454324,4.076051417500892e-05,-0.0012686092924344,0.0062766009828354,0.0034380872205124,0.0034380872205124,0.0034380872205124,Cluster 0
87,0.0271295970431848,0.0001350911300654,0.0094276029242463,0.0206872086693856,0.0009410778290554,0.0009410778290554,0.0009410778290554,Cluster 0
88,-0.0006156842185141,-0.0001016760639479,-0.0002052483840661,-0.0142155110616979,0.0019576426816709,0.0048871821967378,0.0146615465902134,Cluster 0
89,0.0100137355191269,-2.997511700775224e-05,0.0009205044490792,-0.0064888939867183,0.0197215592973934,0.0197215592973934,0.0197215592973934,Cluster 0
90,0.074379722188338,-9.628654375337664e-05,0.0243526420187867,-0.0157092190978639,0.0085829224894391,0.0085829224894391,0.0085829224894391,Cluster 0
91,0.0043723737773264,0.0001695392608902,0.0017636600564785,0.0023763370153266,0.0105349133360839,0.0105349133360839,0.0105349133360839,Cluster 0
92,0.0051899806911808,2.308450050314548e-05,0.0009471674687024,0.0023984292043461,0.0036397157246203,0.0223908407297875,0.1343450443787255,Cluster 0
94,0.0124982267338571,-9.610375713287044e-05,0.003938663827792,-0.0140579460082415,0.0011208959021598,0.0011208959021598,0.0011208959021598,Cluster 0
95,-0.0005165831781521,-1.26204198314106e-07,-0.0003092838235219,-0.0003001001753227,0.0010507240493398,0.0010507240493398,0.0010507240493398,Cluster 0
96,0.0105493602320942,2.0064225868976493e-05,0.0031311606478974,0.0028055455268209,0.0025782936924414,0.0025782936924414,0.0025782936924414,Cluster 0
97,-0.0024345853586206,4.761160875466075e-05,-0.0004258206001837,0.0073682286272225,0.0025071611316421,0.0033102959456573,0.0066205918913146,Cluster 0
98,-0.0487639285236035,1.9545269531073828e-05,-0.0160007817674181,0.0018720354487802,0.002690646204261,0.002690646204261,0.002690646204261,Cluster 0
99,-0.0043995599821726,2.519290450697653e-06,-0.0015770529324072,-0.0001617076109401,0.0014608330878537,0.0014608330878537,0.0014608330878537,Cluster 0
100,0.0075654956310957,-5.337215462286604e-05,0.0020423152237778,-0.0086092115063655,0.0019292454455363,0.0019292454455363,0.0019292454455363,Cluster 0
101,-0.0062673963834608,6.533306041878184e-05,-0.0020449105833864,0.0092863877744813,0.001316501133978,0.0044141986825459,0.0088283973650918,Cluster 0
102,-0.0070494208512951,7.284549852215605e-09,-0.0026566004671174,-0.0058113271713456,0.0013525751960113,0.0083611692877299,0.0501670157263799,Cluster 0
103,-0.0071130308607273,0.0001584009507549,-0.0021608383047706,0.0257131590776584,0.0053340607498124,0.0053340607498124,0.0053340607498124,Cluster 0
104,0.1393249756813526,7.36891826602637e-06,0.0536716365122753,0.0037900494290585,0.0020231639468552,0.0058079223976891,0.0174237671930675,Cluster 0
105,-0.0022491970173184,4.194386995037824e-05,-0.0012670967636139,0.0062827828914469,0.0059040025136512,0.0059040025136512,0.0059040025136512,Cluster 0
106,-0.1217607369012601,-2.8805580516433338e-06,-0.0465010154425336,5.913421795344931e-06,0.0042177179509044,0.00757680554287,0.02273041662861,Cluster 0
107,-0.0043668766832394,7.020073928831749e-06,-0.0015434783940642,0.0008884063028264,0.0045386535340801,0.0045386535340801,0.0045386535340801,Cluster 0
108,0.0115441296748011,0.0001264749959115,0.003045277130723,0.0170157327782352,0.002614362203165,0.0090399264897493,0.0180798529794987,Cluster 0
109,-0.0373674021594808,-0.000124579171797,-0.0137602490462397,-0.0181082991257747,0.0030774585934785,0.0100959709534207,0.0201919419068414,Cluster 0
110,0.0059528625950766,4.024852393347267e-05,0.0018713008534916,0.0059424754988217,0.0020658493680185,0.0189472091374232,0.0568416274122696,Cluster 0
111,0.0110825287013363,4.703968809938175e-05,0.003564298820035,0.0066495281107681,0.0012470007042176,0.0047173944424394,0.0094347888848788,Cluster 0
112,-0.0117350335344544,1.0828013275343553e-05,-0.0035039446120915,0.0026075938692569,0.0013968132555447,0.0013968132555447,0.0013968132555447,Cluster 0
113,-0.0024312577934525,-1.212356443380802e-05,-0.0021128442146131,-0.001555215869669,0.0067435287245872,0.0067435287245872,0.0067435287245872,Cluster 0
114,-0.0055252390368286,3.9623378223385686e-05,-0.0020101959690655,0.0062651873181702,0.3554264147135639,0.3554264147135639,0.3554264147135639,Cluster 2
115,4.5824235202163166e-05,-1.674627929915129e-05,2.247600193250321e-05,-0.0027140152187663,0.0008366175928887,0.0008366175928887,0.0008366175928887,Cluster 0
116,-0.0061267246064343,1.8932518293102163e-06,-0.0022015600086178,0.0002692572983404,0.000569591433534,0.0026567496549056,0.0079702489647168,Cluster 0
117,0.0137764674207863,-1.427416142385507e-05,0.0048486754265923,-0.0024508821482724,0.0010265003657745,0.0010265003657745,0.0010265003657745,Cluster 0
118,-0.011842216777933,-0.0001034941213009,-0.0037992569835326,-0.0169956131195054,0.0024302837641752,0.0031517053831627,0.0063034107663255,Cluster 0
119,-0.0025933849884831,-2.694574033168529e-05,-0.000772259935621,-0.0040391644555153,0.002581560645355,0.002581560645355,0.002581560645355,Cluster 0
120,0.0017465384148707,-2.734679245797178e-05,0.0008800431068103,-0.0041457984446389,0.0040793119507368,0.0049490848383353,0.0098981696766706,Cluster 0
121,-0.0033424523349367,1.1426076662601758e-05,-0.001257563100406,0.001883274058396,0.0013787829972194,0.0025636961175273,0.0051273922350547,Cluster 0
122,0.0024362703919129,-8.881874824506752e-06,0.0008471974610635,-0.0011054589475841,0.0042173487946532,0.0059012193629179,0.0118024387258359,Cluster 0
123,-0.0037235181491911,-4.216881114738058e-06,-0.0011589232967877,-0.0004349172960832,0.0017282657054738,0.0023146118507663,0.0046292237015327,Cluster 0
124,0.003603656022515,-2.546108328682628e-05,0.001066499952959,-0.0043856519801775,0.0023119424558473,0.0023119424558473,0.0023119424558473,Cluster 0
125,0.5838131043828905,0.0006473496721866,0.1642821733185431,0.1114972731461807,0.0034320286075885,0.0134024024485042,0.0536096097940169,Cluster 35
126,0.000564205467241,2.0420210202543032e-05,0.0002456001893886,0.0038878118940866,0.0013641847045991,0.0022188682661815,0.004437736532363,Cluster 0
127,0.0039418854997583,-2.36867575955646e-05,0.0012961813626437,-0.0035648042526404,0.0044738305417422,0.00544427915306,0.01088855830612,Cluster 0
128,0.0120791123367933,8.025329297556283e-06,0.0045884328320138,0.001236208301631,0.0037684183866646,0.0064808975220244,0.0129617950440489,Cluster 0
129,-0.0026611232229568,-1.8281175270584704e-05,3.63688894451375e-05,-0.0021230007207014,0.0033040072332672,0.0045940341591196,0.0091880683182393,Cluster 0
130,-0.0083167335303415,0.0001182762689522,-0.0021603191719807,0.0197774209570971,0.0023321620837701,0.0094863979653283,0.0284591938959851,Cluster 0
131,-0.0050572190851037,-7.257823158501875e-05,-0.0032839197388171,-0.0117957930188145,0.0056580045162379,0.0056580045162379,0.0056580045162379,Cluster 0
133,0.0104468939595998,-1.870798740388757e-05,0.0034999493682175,-0.0027676329112528,0.0008251320601704,0.0008251320601704,0.0008251320601704,Cluster 0
134,-0.0048800161423356,3.9708163312779376e-05,-0.0019208251510962,0.0061522079537821,0.0006697567915646,0.0036207794834202,0.0108623384502607,Cluster 0
135,-0.0001871554590592,-2.8957904141257984e-06,-0.0001651970650522,-0.0005984597287866,0.0011802661408426,0.0011802661408426,0.0011802661408426,Cluster 0
136,0.003134479229802,-3.9758408321266536e-05,0.0008666255796951,-0.006508669552813,0.0015755633778152,0.0015755633778152,0.0015755633778152,Cluster 0
137,-0.2302162702763054,-0.0006414086588093,-0.0767336971858085,-0.1003385193476821,0.00114886015187,0.0022175248332709,0.0044350496665419,Cluster 0
138,0.28564563441079,0.0006501297531822,0.0800173589419956,0.112563048101598,0.0014629978049503,0.0014629978049503,0.0014629978049503,Cluster 48
139,-0.0005070805225505,2.0040837034995818e-05,-0.000107135169675,0.0031977063527395,0.0039098934759593,0.0122290447508644,0.0489161790034578,Cluster 0
140,0.0014598168390798,0.0001191870128658,0.0007295513257796,0.0197231714486592,0.0012288269221736,0.0040729575363169,0.0122188726089509,Cluster 0
141,-0.0084348009551137,-1.8961604241418684e-05,-0.0033726044987613,-0.0028093402346237,0.0007902320825445,0.0007902320825445,0.0007902320825445,Cluster 0
142,-0.0035216017203421,-6.340862418352522e-05,-0.0011760700551392,-0.0098497743026116,0.00126201674396,0.00126201674396,0.00126201674396,Cluster 0
143,-0.0064897649062886,1.8351469587507552e-05,-0.0005992487411,0.0055118994928669,0.0031544602520745,0.0031544602520745,0.0031544602520745,Cluster 0
144,0.0230291489310427,-4.230058399889991e-05,0.0099968491107005,-0.0102149798103796,0.0061383041713107,0.0061383041713107,0.0061383041713107,Cluster 0
145,0.0033320114475872,-1.4844475511810453e-05,0.0010487452976035,-0.0023535737773064,0.0009044490531855,0.0009044490531855,0.0009044490531855,Cluster 0
146,0.0019647685072321,5.0129917843921845e-05,0.0020371549618891,0.0095629392778076,0.0061747653435587,0.0061747653435587,0.0061747653435587,Cluster 0
147,0.0092539392248363,1.12391855424665e-05,0.0035423888176993,0.0020174207054524,0.0017284977433197,0.0051967575599946,0.0103935151199892,Cluster 0
148,0.0052755100161097,-2.978823317678625e-06,0.0001912806848143,-0.002614869698125,0.0129948384910688,0.0129948384910688,0.0129948384910688,Cluster 0
149,-0.001985322687016,-1.1339731589288249e-06,-0.0005773995911169,-0.0002118330886806,0.1213935969421542,0.1213935969421542,0.1213935969421542,Cluster 0
150,-0.0013066358184355,5.626579395756615e-05,-0.0004488123055262,0.0101439073332061,0.0014985917559704,0.0014985917559704,0.0014985917559704,Cluster 0
151,-0.002189348538829,3.264195549101956e-05,-0.0008396625129091,0.0058949072373026,0.001631840822196,0.001631840822196,0.001631840822196,Cluster 0
152,0.0006502719422512,5.7650105909079485e-06,0.0002704273505109,0.0013979100443983,0.000577678916036,0.0033798672756072,0.0067597345512145,Cluster 0
153,-0.0016260024776376,-1.8065861511429304e-05,-0.0014303466789866,-0.0033595338459879,0.001154036733036,0.001154036733036,0.001154036733036,Cluster 0
154,-0.008131716356052,7.512393720454646e-05,-0.002744105697908,0.014125283320864,0.0019550916977895,0.0101956789649187,0.0203913579298374,Cluster 0
155,-0.004084431054523,2.149262617967551e-05,-0.0017150748703754,0.0039578509702111,0.001993463691983,0.001993463691983,0.001993463691983,Cluster 0
156,0.0156109387020368,0.0001042060650813,0.0057248782714711,0.0187969158073675,0.0008415900541139,0.0293095001990275,0.1465475009951379,Cluster 0
157,-0.0038555854670632,2.1107045514945355e-05,-0.0022090911125824,0.0036180698087295,0.0008388520971302,0.0023381063914183,0.0046762127828366,Cluster 0
158,0.010369244660116,-3.932516929483487e-05,0.0023960289785147,-0.0043012036818015,0.0156782442060731,0.0156782442060731,0.0156782442060731,Cluster 0
159,-0.0847819138002694,2.8540248695918532e-05,-0.0355149243196815,0.0041299102996992,0.0018803855001048,0.0018803855001048,0.0018803855001048,Cluster 0
160,0.0034096775833269,-3.487233130716749e-05,0.0015181548110563,-0.0069029666305304,0.0011588387781753,0.0017507163985244,0.0035014327970488,Cluster 0
161,0.3686866696679218,-9.858855898092768e-05,0.1252364445538591,-0.0097570860895846,0.0009815707745711,0.0143506481055392,0.0287012962110784,Cluster 0
162,-0.0189073655434837,6.516186199956309e-06,-0.0065492785353183,0.0037760072586257,0.0055199037682923,0.0055199037682923,0.0055199037682923,Cluster 0
163,0.0009482137088832,-5.570647889008296e-05,0.0010663550844771,-0.0087538550653172,0.0053263250227304,0.0053263250227304,0.0053263250227304,Cluster 0
164,0.0041562515855428,8.560231256504736e-06,-2.416680095373991e-05,0.0001173548333877,0.003305627735765,0.003305627735765,0.003305627735765,Cluster 0
165,-0.2059851923309592,-1.8369459824363328e-06,-0.0859885100506901,-0.0018932112528677,0.002776163241892,0.002776163241892,0.002776163241892,Cluster 0
166,-0.0036147794494781,-3.059574398500686e-05,-0.0016364717080582,-0.0059229353950214,0.001635658965883,0.0085395300154701,0.0170790600309403,Cluster 0
167,-0.0027157716290676,1.7760373336672686e-05,-0.0013482854433024,0.0027326849338811,0.0034290940780567,0.0034290940780567,0.0034290940780567,Cluster 0
168,0.0020269836788691,1.0626991336026848e-05,0.0007291361600072,0.0019456087153757,0.1480173394404639,0.1480173394404639,0.1480173394404639,Cluster 2
169,-0.0016919059696564,2.8234797349036e-06,-0.000619846961625,0.0004634689627831,0.0007485689123733,0.0007485689123733,0.0007485689123733,Cluster 0
170,-0.0015078121706824,-4.060616921708338e-06,-0.0005867248423302,-0.0008806659133918,0.0006602888254637,0.0006602888254637,0.0006602888254637,Cluster 0
171,0.0072134513759107,-5.444076059213376e-05,0.0022358402055757,-0.0103025614079762,0.0028288863773605,0.0028288863773605,0.0028288863773605,Cluster 0
172,-0.0017165434420717,-2.630488764732153e-05,-0.0007368329113527,-0.004873566461372,0.0011916827894453,0.0011916827894453,0.0011916827894453,Cluster 0
173,-0.0032640988146886,-4.798021562946175e-06,-0.0012860750551381,-0.0009862005873692,0.0013237048738422,0.0027778376692478,0.0055556753384957,Cluster 0
174,-0.0341186893417472,-3.890880060508639e-05,-0.0122952544128257,-0.0067799740702252,0.0025541105875208,0.0025541105875208,0.0025541105875208,Cluster 0
175,-0.0041405575240054,2.1400843495777977e-05,-0.001451909874537,0.0038790600082461,0.0007913240586229,0.0007913240586229,0.0007913240586229,Cluster 0
176,-0.0120897905669358,-2.1560657973651587e-05,-0.004853383589391,-0.0048477704654618,0.0052363052174632,0.0052363052174632,0.0052363052174632,Cluster 0
177,-0.0194797864920314,1.3058064453064231e-05,-0.0096194746640256,0.0018434699254818,0.0009879148834376,0.0009879148834376,0.0009879148834376,Cluster 0
178,-0.0359972505384583,-5.232990571113483e-05,-0.0189722919221969,-0.0090580227999242,0.0035260287559481,0.0203210781672741,0.0406421563345483,Cluster 0
179,0.0087629607672967,-1.3190461556789046e-05,0.0028236076217946,-0.0021203037970743,0.0046041205430322,0.0046041205430322,0.0046041205430322,Cluster 0
180,0.0094305086379822,-1.6759337735816615e-05,0.0027250084282306,-0.0040824168864981,0.0104921685954722,0.0184383446078739,0.0368766892157479,Cluster 0
181,-0.0071787443031765,1.3823392020828608e-05,-0.00131260338628,0.0042782829322589,0.0007364209773955,0.0143616757668394,0.0574467030673576,Cluster 0
182,0.0085134371835811,-2.814059336908592e-05,0.0028347911530737,-0.0045398373343399,0.0065422553255462,0.0128883481909837,0.0257766963819674,Cluster 0
183,0.0476763624637939,2.237521227965722e-05,0.0185221218548772,0.0040205109920699,0.0013320907039867,0.0013320907039867,0.0013320907039867,Cluster 0
184,0.0012336206557206,2.3722565373640592e-05,0.0004791657382845,0.0018552461471534,0.0021010486559643,0.0021010486559643,0.0021010486559643,Cluster 0
185,0.0001605916071001,-2.671574499135687e-05,-0.0004858245420676,-0.0062323915663522,0.0007671363175489,0.0007671363175489,0.0007671363175489,Cluster 0
186,0.0053518646689592,-2.3373519056013592e-05,-0.0008778065741533,-0.008319332015819,0.0275099070018342,0.0275099070018342,0.0275099070018342,Cluster 0
187,-0.0065418979393787,-2.28351215354472e-05,-0.0020956120450789,-0.0038040844271692,0.0051304361358927,0.0078398220308573,0.0156796440617146,Cluster 0
