,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change.1,surge_targets_met_pct,label
0,-4.379194030534883e-05,-3.5193246670228717e-06,-1.7464920169962816e-05,-0.0003506298275969,0.0006702413621352,-0.0666666666666652,3
1,-0.0023578621142655,-2.3522460934621847e-06,-0.0008181624688178,-0.0003329881816348,0.0012725720146344,0.1004688546550607,4
2,-0.0013544015588315,-1.732666393339244e-05,-0.0004464962327049,-0.001967009512663,0.0008733601050908,0.1337792642140558,4
3,-0.0005139420471612,1.7150424620693272e-05,-0.0002776292605272,0.0019225973409848,0.0013050532241966,-0.0334672021418942,3
4,0.0142778278917535,3.369525070551216e-05,0.006498298448417,0.0088663528116054,0.0030834711586,0.1672240802675609,4
5,0.0025809595547754,1.9197381793789603e-05,0.0009014879588979,0.0022030563477728,0.0039589033241693,0.1012487343908239,4
6,-0.0123661307737539,-0.0002180240238882,-0.0023507606917758,-0.0194114439935743,0.004761119546207,0.1675041876046805,4
7,0.0168041251946367,7.732747028710296e-05,0.0056613345693408,0.0143154239223272,0.0005916499415364,0.6533700137551626,6
8,-0.0152989138033386,1.965442269891149e-05,-0.0040364899202245,0.0062642395751877,0.00079775626938,-0.4120879120879155,3
9,-0.0008789719420619,-1.755286263471767e-05,-0.000493149005959,-0.0030283164363658,0.0032916327173921,0.1383125864453635,4
10,0.0088322001578806,-0.0001160594288172,0.0053390046496001,0.0092481794989804,0.0038665062449376,-0.0344589937973742,3
11,-0.012130057740901,6.656627021150996e-05,-0.0046068113670381,0.0076191121777546,0.0023612002563171,0.3128258602711152,5
12,0.2281147652461517,0.0020589219454716,0.0680681839308947,0.361857403015932,0.0021871742341748,-0.0346260387811565,3
13,0.0245741005287931,-1.4143169803748634e-05,0.0097795976038415,0.0039797285310509,0.0067374141166244,-0.4835924006908482,3
14,-0.0818857898740853,0.0001857651742219,-0.0257446299175465,0.032268919136825,0.0086590700543207,-0.549261929282527,3
15,0.0371769279232083,1.6139597296405128e-06,0.0128049609510996,-1.9982221841297058e-05,0.0129384745512336,0.0,3
16,0.0074771048261974,4.292102219360938e-05,0.0007486158989216,0.0030226539416816,0.0010731799674419,1.3560500695410187,8
17,0.0024964079908131,3.47955633417385e-06,0.0024151454479395,0.0023664358321638,0.0008035010864528,0.0,3
18,-0.005632107346102,-4.6828118380193295e-05,-0.0018218194312406,-0.0026785786792846,0.003039204546262,0.0691802144586633,4
19,0.5270741696801564,0.0009449752795505,0.134410205815306,0.1896565043799383,0.1343288251844546,1.0200492437565922,8
20,-0.0016259920127895,1.389099059556642e-06,-0.000586961438451,0.0002468568635873,0.0014326136189489,-0.1394700139469984,3
21,-0.00051010462333,-1.5486169316014653e-05,-0.0001997552028616,-0.0026218663103255,0.0009082116695015,0.2444987775061134,4
22,0.0007993384580842,1.8403704625247208e-05,0.000290976604888,0.0031542739262014,0.0013301523007023,0.1746419839329399,4
23,0.0101094394522223,6.271800164314723e-05,0.0034766149975821,0.0105375698063853,0.0010801150918575,0.2094972067039061,4
24,-0.0076337769811778,-3.1894753203531856e-05,-0.0036150855460767,-0.0037921912894994,0.001877692531305,0.312066574202496,5
25,0.0173112889813723,0.0017569133775658,0.0064984819429974,0.2918768380378926,0.0009145978811868,0.4869565217391324,5
26,0.0030373932769783,4.942171065258627e-05,0.001555702459617,0.007760474319271,0.0041550902989177,0.2068252326783823,4
27,-0.0144169459709173,4.642728941728347e-05,-0.0054436423093585,0.0060192793904492,0.0005859453688927,0.0,3
28,1.2528722079796497e-05,4.1698390315758616e-05,-3.524802989696152e-05,0.0051424636143679,0.0016536400369446,0.0688942473303464,4
29,0.0038993443399464,-0.0003094484017051,0.0018052615616183,-0.0362121917689461,0.0043005711493563,0.1720578114246411,4
30,-0.0014606934913166,5.932901159744208e-05,-0.0007462456456107,0.0035854052938395,0.0006906719846049,0.2056907781967731,4
31,0.0080504409577562,0.0001218444172449,0.0043972292879809,0.0179059691008502,0.001376096164515,-0.4445964432284507,3
32,-0.003237178545576,1.632848476229576e-05,-0.0016413566102404,0.0010742753850359,0.0062937068246307,0.1375042970092786,4
33,-0.0381369844862232,-4.109124302498213e-05,-0.0158567414779131,-0.0062742145022745,0.0066820508957664,0.6858710562414242,6
34,-0.0183875868220209,0.0001494903684582,-0.0061174129935138,0.0195960180016264,0.0042551130704754,0.3659347970725315,5
35,-0.0286010570343752,-3.788216199673844e-05,-0.0104597401821712,-0.0016564226784674,0.0052294399274084,0.2678272514228265,5
36,0.0026493310585722,0.0001293884905829,0.0012719016071048,0.0217983111925811,0.0019337782567913,0.0,3
37,-0.0146784519383496,0.0002502071067922,-0.0149559861908816,-0.0006016194551654,1.7280092411072006,0.406228842247803,5
38,0.0087474546065089,8.637808764921928e-07,0.0029263413154857,0.0001525597793637,0.0010978996689753,0.0,3
39,-0.0018904647107411,5.192970348000259e-05,-0.0006588685869817,0.0070526386022728,0.0005827083962023,0.0342817963661227,4
40,-0.0158820601177597,1.7841936615248244e-05,-0.0050366845719195,0.0029581818328753,0.0009625414627436,0.1028101439342054,4
41,0.0010402023383926,1.683819681175258e-05,0.0002922877065616,0.0023549557459769,0.0007208592727149,-0.0685871056241412,3
42,0.0210042232229139,1.2397559516208467e-05,0.0067111776983079,0.0014476031212694,0.0005148152520252,0.0686341798215496,4
43,-0.0237440523532694,7.461346341419706e-05,-0.0068284201954222,0.0109414070816474,0.0024524926786988,0.0686341798215496,4
44,-0.0064775828259541,4.037783421328989e-05,-0.0017943640127318,0.0060792404619254,0.0033397385875837,0.0686106346483812,4
45,0.0170086397999297,6.208628362736057e-05,0.0059546918370982,0.009617993449123,0.002441998649134,0.4450530640191681,5
46,-0.0069146330270103,4.563260124079704e-05,-0.0018252165726454,0.0068805049695255,0.0017189006703834,-0.5815942524803343,3
47,-0.0030452720404287,1.2570011238555168e-06,-0.00078322314777,0.0005535350585748,0.0021760560803191,-0.2403846153846163,3
48,-0.0031504439434839,5.0256422627681374e-05,-0.0005551058708529,0.0079061818577226,0.007110560115874,-0.5470085470085475,3
49,0.020833475660793,-0.0001797963192604,0.0072104835773041,-0.0236154661425207,0.0024893627031119,0.0681431005110718,4
50,0.0053702022887001,-0.0001146875960844,0.0012659862669173,-0.0161482806773006,0.0030995311290534,0.1022494887525601,4
51,0.0109903896421258,-9.027381049020455e-05,0.0034391895161232,-0.0113824950035604,0.0055341608881459,0.1357312521208099,4
52,0.00134243276109,-0.0001500210354987,0.0011490554575463,-0.0143709595356075,0.0034985914144019,-0.94180961991255,3
53,-0.0277644149589105,-2.318841532400473e-05,-0.0064014853194745,0.0035460286975316,0.0021979497181273,0.1013856032443431,4
54,-0.1198530494510271,-5.383396841684984e-05,-0.0361335207321283,-0.0010352952433386,0.0020669053237716,-0.3116343490304704,3
55,-0.0214896486507304,9.835377583167217e-05,-0.0068259365985042,0.0151414785930689,0.9110909043522076,0.2121640735502076,4
56,-0.0042047303598861,7.714841844430609e-05,-0.0014073960453783,0.0107525986428331,0.0009926565010155,0.0,3
57,0.0029350254073012,5.7070270774950416e-05,0.0008579898840521,0.0075249085830186,0.0006375317568953,-0.0353982300885011,3
58,-0.0090185260709233,7.499107008079875e-05,-0.0029346864114225,0.0102226035470767,0.0008152510003684,-0.0707714083510372,3
59,-0.0033253933770261,4.468488037634444e-05,-0.0010831008901089,0.005978249817254,0.0008490442520219,-0.1060445387062481,3
60,0.0027132610201935,-4.339326742786032e-05,0.0006482806387105,-0.0011641068739196,0.0009173191654224,0.0,3
61,-0.0155157066607404,1.7586973319327903e-05,-0.0045259043119411,0.0033003340172054,0.0030811031775208,0.1058201058200972,4
62,0.01455815690123,9.68345718137531e-05,0.0042615833326353,0.012768934620841,0.0016259663689539,0.0353356890459293,4
63,-0.0093700456383076,2.345236456557931e-05,-0.0024406746228893,0.0043150695944111,0.001528969361895,0.0,3
64,-0.0090837520698849,-6.168893836366873e-05,-0.0026660510332666,-0.008200090572667,0.002280304337898,0.1417434443657076,4
65,0.0043689619945551,4.156445488256999e-05,0.0014226096670522,0.0041689152279904,0.0046886910533056,0.1048951048950964,4
66,0.0178075428457257,1.8856487908891495e-06,0.0060355186535367,0.0042336391429911,0.0025272009247877,0.4809343868086587,5
67,-0.108301063366295,0.0001054194720591,-0.0292746604099329,0.0278464376099755,0.001959072913121,-0.0346020761245605,3
68,-0.0110396125891363,5.4853719131831014e-05,-0.0031369975169773,0.009630710714835,0.0018073630466819,0.0,3
69,-0.0142767811739779,3.271559012585357e-07,-0.0038583619534932,0.0015813912308579,0.0032589221040954,-0.5738880918220952,3
70,0.0066048975699579,6.149965349022679e-05,0.0011475977608377,0.0079601885841873,0.961354467661942,0.3258508327299053,5
71,0.0335551541640888,1.0087356501875531e-05,0.0107811663123866,0.0011616442295403,0.0008330054928582,-0.0362318840579766,3
72,-0.038503361651237,-3.632012024101794e-05,-0.0126445326103371,-0.0052349558811319,0.0006507984639834,0.0361663652802949,4
