,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3719,0.0011335888561416,-0.0005899879755077,0.000333209596754,-0.003360825626325,-0.0023622039370792,1,0.1128668171557538,5,1
3720,-0.2875207110762924,-0.0243919263533658,-0.1156209353084083,-0.120318844562112,-0.0079620828874289,3,-0.563063063063071,3,1
3721,0.2286616309928658,0.0298987822834575,0.0796575987218818,0.1667642671826981,-0.004921262675906,2,-0.3405221339387189,3,5
3722,0.2486802775882807,-0.0048919977303425,0.0853671986967319,-0.0007155905737135,-0.0109244639218639,6,-0.2271436683702393,4,9
3723,0.0044308349055215,-0.0005596344687229,0.00227139985959,-0.0024772362028278,-0.0019959624014251,1,-0.2277904328018175,4,1
3724,-0.0253433452811649,-0.001319193116098,-0.0101330930644889,-0.0065676764022252,-0.0025051357452615,2,-0.2281802624073171,4,1
3725,0.0437807703839339,0.0020653584210601,0.0172227857553939,0.0098517246057676,-0.0001123636316726,2,0.2858776443682145,7,1
3726,0.1518339583824138,0.0001943807311473,0.0539636860856131,0.0020018872763242,-0.0071112769880086,7,0.2842524161455412,7,9
3727,0.0122885677195234,-0.0010458173021726,0.0068584359890504,-0.0038234599982018,-0.0067531057129075,6,0.0,4,9
3728,0.0095368828928791,0.0020785071400407,0.0066688428256316,0.0136032888609398,-0.0180288341531931,4,0.2297530155083236,6,9
3729,-0.2662503321037218,-0.0087054675293218,-0.1126008757678498,-0.0449023478031694,-0.002089420127637,1,0.0580720092915305,5,1
3730,-0.0030043989309246,0.000235769620714,-0.0007187195890885,0.0014789313170622,-0.0051597994142206,1,-0.4050925925925942,3,1
3731,-0.0217105572572366,-0.0003434344149016,-0.0087175194925781,-0.0002847328272684,-0.0073265946227909,1,-0.6391632771644359,3,1
3732,0.0099766386086854,0.0002097449052855,0.0026135450539981,-0.0002824426538721,-0.0027808692234366,1,0.8230452674896943,9,1
3733,-0.2118898210540278,0.002419808542774,-0.0956738400071016,0.0114650551160764,-0.003271720180118,1,0.1772002362669884,6,1
3734,-0.005648017610197,-0.0001242149535297,-0.002365995658718,-0.0007404093263717,-0.0001764356801149,1,0.1178550383028849,5,1
3735,-8.181669511664325e-06,0.000229952547978,-0.0001928859314329,0.000972680367721,0.0001776124793641,1,0.1177856301531188,5,1
3736,0.0159049651151249,0.0008487218988717,0.0071803555576247,0.0045705994527466,-0.0055280782867564,6,0.0,4,9
3737,-0.0025702623706347,-0.0004054574211085,-0.001147650313799,-0.0019404667937823,-0.0005308343073411,1,0.0,4,1
3738,-0.0127171701135804,-0.0002397635227754,-0.0047744982944438,-0.0011578987954079,-0.005550647330986,4,0.1179941002949827,5,1
3739,-0.017135049665067,-0.001495845289432,-0.0052849210525214,-0.0062116969887112,-0.0086402584505761,3,0.1778304682868854,6,1
3740,0.0055949165127866,0.0002704240056476,0.0024809049452578,0.0016165786370836,-0.0012390254253453,2,0.177725118483419,6,1
3741,0.0080047927708577,-0.0001432498743959,0.0028186347336115,-0.0015179842763766,0.0010062674136033,3,0.3552397868561203,7,1
3742,-0.2955363629708585,-0.0254067778165822,-0.1287848148169531,-0.1321179715243278,6.038574856260803e-05,1,0.2951593860684602,7,1
3743,0.2534433508753655,0.0175928671178116,0.0882003037554884,0.1014990439259673,-0.0012301044692629,3,0.2946375957572228,7,5
3744,0.253331792087913,0.0061082223834969,0.087601464974621,0.0350955456918622,0.0010580891565488,3,0.2346041055718424,6,1
3745,-5.659137554836491e-05,-0.0053549931522024,0.0021292944620252,-0.0300258102370025,-0.0077340207985581,3,0.1171646162858791,5,1
3746,-0.1667704791478444,-0.0053132722681428,-0.0652148517586801,-0.0300530868557706,-0.0088613216724808,5,-0.2355712603062376,4,9
